  1     8.580846462629 -4.326e+00  9.933e+00  3.197e+01  8.267e-03  2.095e-02 
  2     6.209113279755 -2.372e+00  8.774e+00  2.140e+01  6.583e-03  1.596e-02 
  3     5.365236941681 -8.439e-01  1.288e+01  3.583e+01  6.412e-03  1.705e-02 
  4     2.363849048184 -3.001e+00  3.822e+00  1.065e+01  7.639e-03  2.066e-02 
  5     2.357845673893 -6.003e-03  4.237e+00  1.123e+01  3.796e-04* 1.094e-03*
  6     1.754039745036 -6.038e-01  2.799e+00  7.304e+00  5.363e-03  1.667e-02 
  7     1.632852657009 -1.212e-01  2.744e+00  6.881e+00  3.040e-03  9.644e-03 
  8     1.514199836931 -1.187e-01  1.118e+00  3.305e+00  1.388e-03  4.942e-03 
  9     1.509767464219 -4.432e-03  1.395e+00  4.584e+00  3.340e-04* 9.508e-04*
 10     1.401558925698 -1.082e-01  1.549e+00  5.292e+00  2.526e-03  5.584e-03 
 11     1.331412460876 -7.015e-02  7.199e-01  2.174e+00  2.146e-03  5.029e-03 
 12     1.330119451329 -1.293e-03  8.312e-01  2.330e+00  3.492e-04* 8.489e-04*
 13     1.318838406510 -1.128e-02  2.662e-01  9.514e-01  5.170e-04* 1.531e-03*
 14     1.318786020925 -5.239e-05  2.953e-01  9.275e-01  3.999e-05* 1.023e-04*
 15     1.315068927701 -3.717e-03  2.743e-01  8.258e-01  4.222e-04* 1.166e-03*
 16     1.310933800160 -4.135e-03  1.840e-01  3.988e-01  7.764e-04* 1.828e-03*
 17     1.309994700400 -9.391e-04  1.376e-01  3.966e-01  2.004e-04* 5.049e-04*
 18     1.309517012992 -4.777e-04  1.083e-01  2.998e-01  1.797e-04* 3.124e-04*
 19     1.309219221403 -2.978e-04  7.045e-02  2.130e-01  8.874e-05* 2.550e-04*
 20     1.309137927596 -8.129e-05  6.692e-02  2.437e-01  6.043e-05* 1.735e-04*
 21     1.309047569837 -9.036e-05  3.757e-02  9.887e-02  4.102e-05* 1.251e-04*
 22     1.309031121308 -1.645e-05  4.866e-02  1.704e-01  2.500e-05* 8.156e-05*
 23     1.308972109203 -5.901e-05  3.087e-02  9.635e-02  3.942e-05* 1.131e-04*
 24     1.308960435734 -1.167e-05  4.544e-02  1.752e-01  2.724e-05* 6.793e-05*
 25     1.308905053635 -5.538e-05  3.233e-02  9.316e-02  4.192e-05* 9.591e-05*
 26     1.308888154289 -1.690e-05  4.741e-02  1.447e-01  3.835e-05* 8.855e-05*
 27     1.308842365543 -4.579e-05  2.803e-02  5.806e-02  3.485e-05* 8.440e-05*
 28     1.308837088292 -5.277e-06  4.061e-02  1.046e-01  1.744e-05* 4.467e-05*
 29     1.308793623007 -4.347e-05  3.035e-02  6.025e-02  3.894e-05* 1.062e-04*
 30     1.308771918126 -2.170e-05  5.958e-02  1.931e-01  5.589e-05* 1.079e-04*
 31     1.308703859193 -6.806e-05  2.679e-02  5.164e-02  4.135e-05* 1.025e-04*
 32     1.308702786243 -1.073e-06  3.377e-02  5.591e-02  6.500e-06* 1.550e-05*
 33     1.308643344498 -5.944e-05  3.967e-02  1.123e-01  7.051e-05* 1.472e-04*
 34     1.308462826763 -1.805e-04  8.862e-02  3.255e-01  2.593e-04* 4.787e-04*
 35     1.308305157307 -1.577e-04  3.422e-02  7.759e-02  7.612e-05* 1.576e-04*
 36     1.308304383493 -7.738e-07* 4.045e-02  1.012e-01  6.508e-06* 1.383e-05*
 37     1.308230953126 -7.343e-05  4.692e-02  1.656e-01  8.718e-05* 2.074e-04*
 38     1.308069370825 -1.616e-04  7.225e-02  2.328e-01  2.123e-04* 4.621e-04*
 39     1.307855172063 -2.142e-04  5.445e-02  1.926e-01  1.733e-04* 3.766e-04*
 40     1.307771995508 -8.318e-05  1.129e-01  3.741e-01  2.314e-04* 4.599e-04*
 41     1.307481981458 -2.900e-04  4.063e-02  1.121e-01  1.287e-04* 3.899e-04*
 42     1.307480862020 -1.119e-06  4.729e-02  1.381e-01  9.647e-06* 2.842e-05*
 43     1.307353566336 -1.273e-04  5.533e-02  1.031e-01  1.427e-04* 2.694e-04*
 44     1.307222659481 -1.309e-04  6.782e-02  2.585e-01  1.485e-04* 3.430e-04*
 45     1.306995551530 -2.271e-04  6.126e-02  1.712e-01  2.270e-04* 4.830e-04*
 46     1.306449039435 -5.465e-04  1.811e-01  6.322e-01  1.152e-03  1.988e-03*
 47     1.305731258631 -7.178e-04  8.656e-02  2.598e-01  1.773e-04* 5.371e-04*
 48     1.305704220258 -2.704e-05  1.011e-01  2.973e-01  4.260e-05* 1.120e-04*
 49     1.305527678303 -1.765e-04  3.837e-02  1.107e-01  6.256e-05* 1.750e-04*
