 57    -4.828168587320  8.349e-14* 4.909e-02  9.469e-02  1.381e-10* 2.664e-10*
 58    -4.828168587320 -2.407e-13* 4.909e-02  9.468e-02  1.159e-09* 2.216e-09*
 59    -4.828168587320  0.000e+00* 4.909e-02  9.468e-02  9.246e-11* 1.783e-10*
 60    -4.828168587320  1.368e-13* 4.909e-02  9.468e-02  7.200e-11* 1.389e-10*
 61    -4.828168587320 -1.448e-13* 4.909e-02  9.468e-02  6.729e-11* 1.298e-10*
 62    -4.828168587320  7.550e-14* 4.909e-02  9.468e-02  1.531e-11* 2.928e-11*
 63    -4.828168587320 -5.418e-14* 4.909e-02  9.468e-02  1.726e-11* 3.301e-11*
 64    -4.828168587320  8.615e-14* 4.909e-02  9.468e-02  8.482e-12* 1.622e-11*
 65    -4.828168587320  9.148e-14* 4.909e-02  9.468e-02  1.712e-11* 3.301e-11*
 66    -4.828168587320 -2.105e-13* 4.909e-02  9.468e-02  1.759e-12* 3.363e-12*
 67    -4.828168587320  2.665e-15* 4.909e-02  9.468e-02  7.314e-12* 1.411e-11*
 68    -4.828168587320  6.661e-14* 4.909e-02  9.468e-02  1.841e-11* 3.552e-11*
 69    -4.828168587320 -8.882e-14* 4.909e-02  9.468e-02  1.317e-12* 2.539e-12*
 70    -4.828168587320  3.819e-14* 4.909e-02  9.468e-02  1.215e-12* 2.324e-12*
 71    -4.828168587320 -7.194e-14* 4.909e-02  9.468e-02  2.395e-12* 4.622e-12*
 72    -4.828168587320  2.132e-14* 4.909e-02  9.468e-02  8.404e-13* 1.621e-12*
 73    -4.828168587320 -2.220e-14* 4.909e-02  9.468e-02  1.518e-12* 2.902e-12*
 74    -4.828168587320  2.398e-14* 4.909e-02  9.468e-02  1.257e-11* 2.404e-11*
 75    -4.828168587320  1.510e-14* 4.909e-02  9.468e-02  1.265e-11* 2.441e-11*
 76    -4.828168587320 -4.263e-14* 4.909e-02  9.468e-02  2.237e-12* 4.315e-12*
 77    -4.828168587320  3.730e-14* 4.909e-02  9.468e-02  1.704e-11* 3.259e-11*
 78    -4.828168587321 -1.643e-13* 4.909e-02  9.468e-02  1.319e-11* 2.522e-11*
 79    -4.828168587321  1.155e-14* 4.909e-02  9.468e-02  3.932e-13* 7.521e-13*
 80    -4.828168587321  4.441e-14* 4.909e-02  9.468e-02  6.502e-15* 1.421e-14*
 81    -4.828168587321 -2.132e-14* 4.909e-02  9.468e-02  7.497e-13* 1.434e-12*
