 51    28.250169332043 -4.164e+00  8.190e+00  2.387e+01  1.485e-02  6.171e-02 
 52    27.213805337981 -1.036e+00  1.218e+01  4.975e+01  1.178e-02  5.326e-02 
 53    23.455712797066 -3.758e+00  6.802e+00  1.809e+01  1.329e-02  3.853e-02 
 54    23.112845119804 -3.429e-01  9.502e+00  2.476e+01  5.760e-03  1.498e-02 
 55    20.534676945647 -2.578e+00  5.869e+00  1.182e+01  1.235e-02  3.726e-02 
 56    20.224777947114 -3.099e-01  8.874e+00  2.106e+01  6.740e-03  1.721e-02 
 57    18.082649266584 -2.142e+00  4.493e+00  1.287e+01  1.117e-02  2.627e-02 
 58    18.026945715060 -5.570e-02  5.900e+00  1.797e+01  2.365e-03  5.818e-03 
 59    16.426704631493 -1.600e+00  5.190e+00  1.240e+01  1.337e-02  3.069e-02 
 60    14.746438687327 -1.680e+00  8.255e+00  1.854e+01  3.119e-02  7.392e-02 
 61    13.250796008013 -1.496e+00  4.029e+00  8.874e+00  8.993e-03  2.250e-02 
 62    13.172279747683 -7.852e-02  5.098e+00  1.567e+01  2.609e-03  6.233e-03 
 63    12.349963035937 -8.223e-01  3.174e+00  9.455e+00  7.097e-03  1.847e-02 
 64    12.241553017798 -1.084e-01  4.519e+00  1.285e+01  3.917e-03  8.211e-03 
 65    11.701551164621 -5.400e-01  2.609e+00  5.963e+00  5.231e-03  1.221e-02 
 66    11.651242677556 -5.031e-02  3.658e+00  1.124e+01  2.295e-03  5.872e-03 
 67    11.266736019618 -3.845e-01  2.025e+00  4.913e+00  4.633e-03  8.865e-03 
 68    11.246063394015 -2.067e-02  2.809e+00  6.278e+00  1.521e-03  2.883e-03 
 69    10.977473753618 -2.686e-01  1.962e+00  4.537e+00  4.433e-03  7.294e-03 
 70    10.910146426625 -6.733e-02  3.263e+00  8.051e+00  3.963e-03  5.904e-03 
 71    10.661739415599 -2.484e-01  1.519e+00  3.691e+00  3.502e-03  7.944e-03 
 72    10.656507590365 -5.232e-03  1.928e+00  5.115e+00  6.538e-04* 1.229e-03*
 73    10.493929375613 -1.626e-01  1.636e+00  4.849e+00  4.019e-03  6.343e-03 
 74    10.370311124247 -1.236e-01  2.555e+00  4.457e+00  7.040e-03  1.239e-02 
 75    10.210228993928 -1.601e-01  1.517e+00  4.386e+00  3.032e-03  7.371e-03 
 76    10.186906258601 -2.332e-02  2.116e+00  6.699e+00  1.675e-03  3.270e-03 
 77    10.080424595020 -1.065e-01  9.069e-01  2.139e+00  2.242e-03  4.107e-03 
 78    10.078996111523 -1.428e-03  1.098e+00  2.319e+00  3.126e-04* 6.421e-04*
 79    10.025322631482 -5.367e-02  1.063e+00  3.015e+00  2.242e-03  5.611e-03 
 80     9.944740224655 -8.058e-02  1.678e+00  5.405e+00  5.438e-03  1.426e-02 
 81     9.858127716195 -8.661e-02  1.048e+00  2.689e+00  2.712e-03  6.744e-03 
 82     9.845660075627 -1.247e-02  1.480e+00  3.652e+00  1.542e-03  4.041e-03 
 83     9.794638488695 -5.102e-02  7.693e-01  1.887e+00  1.683e-03  4.103e-03 
 84     9.792104631768 -2.534e-03  1.041e+00  2.282e+00  5.090e-04* 1.237e-03*
 85     9.748149348620 -4.396e-02  7.411e-01  1.765e+00  1.994e-03  4.877e-03 
 86     9.736643501290 -1.151e-02  1.324e+00  3.014e+00  1.941e-03  4.694e-03 
 87     9.689591267556 -4.705e-02  7.466e-01  1.568e+00  1.642e-03  4.412e-03 
 88     9.685678667748 -3.913e-03  1.048e+00  2.880e+00  6.777e-04* 1.514e-03*
 89     9.655085052808 -3.059e-02  6.263e-01  1.610e+00  1.381e-03  4.036e-03 
 90     9.652236432125 -2.849e-03  9.631e-01  2.775e+00  6.459e-04* 1.920e-03*
 91     9.615208961504 -3.703e-02  7.146e-01  1.614e+00  1.837e-03  3.912e-03 
 92     9.602973715521 -1.224e-02  1.368e+00  3.477e+00  2.181e-03  5.263e-03 
 93     9.557833110547 -4.514e-02  7.059e-01  1.809e+00  1.571e-03  4.353e-03 
 94     9.556226936055 -1.606e-03  9.234e-01  2.791e+00  3.885e-04* 1.049e-03*
 95     9.527236144967 -2.899e-02  5.850e-01  1.382e+00  1.479e-03  4.183e-03 
 96     9.523703858168 -3.532e-03  9.752e-01  2.730e+00  8.601e-04* 1.951e-03*
 97     9.488182875315 -3.552e-02  7.227e-01  2.026e+00  1.767e-03  4.686e-03 
 98     9.475165180174 -1.302e-02  1.341e+00  3.541e+00  2.140e-03  5.069e-03 
 99     9.432839368818 -4.233e-02  6.634e-01  1.455e+00  1.498e-03  4.608e-03 
100     9.431311313772 -1.528e-03  8.816e-01  2.398e+00  3.782e-04* 9.984e-04*
101     9.401343374777 -2.997e-02  6.035e-01  1.527e+00  1.671e-03  4.737e-03 
102     9.394584667858 -6.759e-03  1.151e+00  3.294e+00  1.516e-03  4.275e-03 
103     9.352638811933 -4.195e-02  7.276e-01  1.794e+00  1.780e-03  4.159e-03 
104     9.348075650568 -4.563e-03  1.081e+00  2.869e+00  9.082e-04* 2.134e-03 
105     9.317947585727 -3.013e-02  6.162e-01  1.363e+00  1.363e-03  3.367e-03 
106     9.315849956026 -2.098e-03  9.038e-01  2.574e+00  5.235e-04* 1.328e-03*
107     9.282782585949 -3.307e-02  6.450e-01  1.454e+00  1.790e-03  4.630e-03 
108     9.273609315199 -9.173e-03  1.292e+00  3.838e+00  1.930e-03  4.540e-03 
109     9.229089240087 -4.452e-02  7.010e-01  1.858e+00  1.701e-03  4.055e-03 
110     9.226918375445 -2.171e-03  9.682e-01  2.771e+00  5.203e-04* 1.252e-03*
111     9.196848276321 -3.007e-02  6.104e-01  1.731e+00  1.570e-03  4.153e-03 
112     9.192916236639 -3.932e-03  1.036e+00  3.051e+00  9.480e-04* 2.590e-03 
113     9.153984213312 -3.893e-02  7.432e-01  1.899e+00  1.949e-03  5.040e-03 
114     9.144381042501 -9.603e-03  1.343e+00  3.752e+00  1.845e-03  4.707e-03 
115     9.100885425813 -4.350e-02  6.885e-01  2.603e+00  1.658e-03  4.072e-03 
116     9.099649470602 -1.236e-03  9.089e-01  3.141e+00  3.768e-04* 9.441e-04*
117     9.067911876901 -3.174e-02  6.734e-01  1.917e+00  1.791e-03  4.148e-03 
118     9.056195730943 -1.172e-02  1.376e+00  3.426e+00  2.273e-03  5.791e-03 
119     9.008113264856 -4.808e-02  7.039e-01  2.226e+00  1.677e-03  3.953e-03 
120     9.006161050239 -1.952e-03  9.441e-01  2.862e+00  4.551e-04* 1.097e-03*
121     8.979522676198 -2.664e-02  6.041e-01  1.448e+00  1.417e-03  3.266e-03 
122     8.974878111463 -4.645e-03  1.047e+00  3.358e+00  1.000e-03  2.547e-03 
123     8.938225019616 -3.665e-02  7.089e-01  2.752e+00  1.739e-03  4.696e-03 
124     8.931845272798 -6.380e-03  1.193e+00  3.727e+00  1.273e-03  3.662e-03 
125     8.896622565158 -3.522e-02  6.444e-01  2.104e+00  1.468e-03  3.512e-03 
126     8.894508103624 -2.114e-03  9.457e-01  3.424e+00  5.234e-04* 1.310e-03*
127     8.858336527705 -3.617e-02  7.333e-01  3.129e+00  2.061e-03  4.872e-03 
128     8.839213582520 -1.912e-02  1.708e+00  8.026e+00  3.601e-03  9.284e-03 
129     8.774785076549 -6.443e-02  7.406e-01  2.191e+00  1.804e-03  4.216e-03 
130     8.773849328372 -9.357e-04  9.024e-01  3.000e+00  2.647e-04* 6.794e-04*
131     8.747952946326 -2.590e-02  5.599e-01  1.494e+00  1.399e-03  3.908e-03 
132     8.744440842655 -3.512e-03  9.346e-01  2.825e+00  8.431e-04* 2.533e-03 
133     8.708083264293 -3.636e-02  7.657e-01  2.674e+00  1.886e-03  4.683e-03 
134     8.686290992070 -2.179e-02  1.325e+00  2.832e+00  3.043e-03  7.962e-03 
135     8.637989269041 -4.830e-02  9.140e-01  4.223e+00  1.757e-03  4.336e-03 
136     8.624731561541 -1.326e-02  1.209e+00  3.732e+00  1.403e-03  3.694e-03 
137     8.596188515789 -2.854e-02  6.164e-01  1.403e+00  1.071e-03  2.657e-03 
138     8.594555215748 -1.633e-03  8.207e-01  2.614e+00  3.418e-04* 8.153e-04*
139     8.570051421944 -2.450e-02  5.242e-01  1.834e+00  1.306e-03  3.290e-03 
140     8.566653632693 -3.398e-03  9.054e-01  3.876e+00  8.417e-04* 2.122e-03 
141     8.534980499491 -3.167e-02  7.835e-01  2.695e+00  1.653e-03  4.178e-03 
142     8.506442961037 -2.854e-02  1.302e+00  3.685e+00  3.288e-03  9.397e-03 
143     8.458289731402 -4.815e-02  9.128e-01  2.539e+00  1.785e-03  4.458e-03 
144     8.444737748843 -1.355e-02  1.182e+00  5.059e+00  1.430e-03  3.667e-03 
145     8.416938928883 -2.780e-02  6.568e-01  1.371e+00  1.077e-03  2.668e-03 
146     8.414178959647 -2.760e-03  9.172e-01  2.766e+00  4.757e-04* 1.216e-03*
147     8.388483194822 -2.570e-02  4.979e-01  1.161e+00  1.215e-03  2.942e-03 
148     8.387253172646 -1.230e-03  7.345e-01  1.859e+00  3.902e-04* 1.014e-03*
149     8.352795088526 -3.446e-02  9.807e-01  3.356e+00  2.355e-03  6.385e-03 
150     8.302615409794 -5.018e-02  1.072e+00  4.465e+00  3.292e-03  9.125e-03 
151     7.825916746684 -4.767e-01  3.793e+00  1.707e+01  4.171e-02  1.165e-01 
152     7.547769503639 -2.781e-01  1.337e+00  4.040e+00  3.585e-03  8.822e-03 
153     7.546059621762 -1.710e-03  1.479e+00  5.042e+00  3.045e-04* 7.659e-04*
154     7.496393208128 -4.967e-02  5.497e-01  1.138e+00  1.367e-03  3.702e-03 
155     7.495844737030 -5.485e-04  6.468e-01  1.747e+00  1.672e-04* 4.032e-04*
156     7.465706878004 -3.014e-02  6.421e-01  1.151e+00  1.948e-03  6.703e-03 
157     7.432901118153 -3.281e-02  1.078e+00  2.490e+00  3.324e-03  8.728e-03 
158     7.373699890991 -5.920e-02  1.132e+00  3.117e+00  2.866e-03  9.218e-03 
159     7.299150665387 -7.455e-02  1.265e+00  3.364e+00  5.096e-03  1.566e-02 
160     7.213440637302 -8.571e-02  1.300e+00  2.725e+00  5.718e-03  1.329e-02 
161     6.999360375016 -2.141e-01  2.807e+00  8.135e+00  1.686e-02  4.502e-02 
162     6.766065930749 -2.333e-01  1.349e+00  3.183e+00  5.021e-03  1.065e-02 
163     6.760607532024 -5.458e-03  1.648e+00  3.648e+00  9.456e-04* 2.042e-03 
164     6.696127995762 -6.448e-02  8.714e-01  2.794e+00  2.071e-03  4.463e-03 
165     6.691653163235 -4.475e-03  1.199e+00  3.750e+00  7.407e-04* 1.881e-03*
166     6.634729811409 -5.692e-02  8.743e-01  1.933e+00  2.335e-03  7.259e-03 
167     6.616933754431 -1.780e-02  1.546e+00  4.351e+00  2.454e-03  6.375e-03 
168     6.548762861279 -6.817e-02  9.506e-01  2.525e+00  2.094e-03  5.463e-03 
169     6.539780346400 -8.983e-03  1.388e+00  3.721e+00  1.151e-03  2.816e-03 
170     6.489625513458 -5.015e-02  7.850e-01  1.810e+00  1.709e-03  4.496e-03 
171     6.486219899792 -3.406e-03  1.136e+00  3.137e+00  6.463e-04* 1.700e-03*
172     6.433757694912 -5.246e-02  9.014e-01  2.642e+00  2.218e-03  5.180e-03 
173     6.400469326718 -3.329e-02  1.962e+00  6.073e+00  4.121e-03  1.054e-02 
174     6.308196305176 -9.227e-02  9.643e-01  1.909e+00  2.153e-03  4.903e-03 
175     6.305513557409 -2.683e-03  1.226e+00  3.018e+00  4.804e-04* 1.097e-03*
176     6.260482935436 -4.503e-02  7.681e-01  2.088e+00  1.684e-03  3.369e-03 
177     6.253477244516 -7.006e-03  1.287e+00  3.912e+00  1.103e-03  2.583e-03 
178     6.192449071593 -6.103e-02  9.194e-01  2.604e+00  2.202e-03  5.673e-03 
179     6.175249979845 -1.720e-02  1.642e+00  3.973e+00  2.203e-03  5.584e-03 
180     6.106395400661 -6.885e-02  9.753e-01  3.512e+00  2.015e-03  4.385e-03 
181     6.100302444212 -6.093e-03  1.428e+00  4.682e+00  8.940e-04* 2.214e-03 
182     6.039512467621 -6.079e-02  8.548e-01  2.388e+00  2.034e-03  5.226e-03 
183     6.034706126783 -4.806e-03  1.328e+00  3.900e+00  8.903e-04* 2.533e-03 
184     5.965156380943 -6.955e-02  1.110e+00  3.526e+00  2.680e-03  7.313e-03 
185     5.902032664542 -6.312e-02  2.534e+00  1.014e+01  6.386e-03  1.849e-02 
186     5.764814681786 -1.372e-01  1.092e+00  2.719e+00  2.515e-03  5.852e-03 
187     5.763008384455 -1.806e-03  1.309e+00  3.731e+00  3.549e-04* 8.738e-04*
188     5.709374727611 -5.363e-02  8.402e-01  1.958e+00  1.876e-03  4.276e-03 
189     5.700141672921 -9.233e-03  1.399e+00  3.788e+00  1.286e-03  3.419e-03 
190     5.630027608820 -7.011e-02  1.013e+00  3.257e+00  2.280e-03  5.976e-03 
191     5.608605550880 -2.142e-02  1.686e+00  4.055e+00  2.308e-03  6.727e-03 
192     5.537717827260 -7.089e-02  1.107e+00  4.188e+00  1.991e-03  5.153e-03 
193     5.523957733150 -1.376e-02  1.711e+00  6.113e+00  1.407e-03  4.009e-03 
194     5.454643354034 -6.931e-02  8.022e-01  2.554e+00  1.823e-03  4.674e-03 
195     5.453170894376 -1.472e-03  1.053e+00  3.768e+00  3.460e-04* 9.900e-04*
196     5.366087963875 -8.708e-02  1.465e+00  5.152e+00  4.254e-03  1.341e-02 
197     5.248010112862 -1.181e-01  1.735e+00  5.618e+00  5.119e-03  1.578e-02 
198     4.979934316352 -2.681e-01  2.520e+00  6.248e+00  1.314e-02  4.125e-02 
199     4.582480162665 -3.975e-01  2.786e+00  8.492e+00  1.518e-02  4.895e-02 
200     4.121736364901 -4.607e-01  2.915e+00  8.567e+00  2.293e-02  7.604e-02 
201     3.556441883109 -5.653e-01  2.665e+00  9.039e+00  3.129e-02  1.050e-01 
202     3.262391762745 -2.941e-01  3.209e+00  9.957e+00  1.480e-02  5.024e-02 
203     2.830354822529 -4.320e-01  1.964e+00  6.883e+00  1.492e-02  4.981e-02 
204     2.790222044159 -4.013e-02  2.754e+00  8.785e+00  7.325e-03  2.472e-02 
205     2.634986365540 -1.552e-01  1.151e+00  2.986e+00  5.027e-03  1.662e-02 
206     2.632368256225 -2.618e-03  1.399e+00  4.223e+00  7.882e-04* 2.676e-03 
207     2.553964377410 -7.840e-02  1.068e+00  2.928e+00  3.812e-03  1.292e-02 
208     2.519020694147 -3.494e-02  1.639e+00  4.225e+00  4.316e-03  1.493e-02 
209     2.452035906225 -6.698e-02  9.209e-01  2.282e+00  2.210e-03  6.189e-03 
210     2.446397070874 -5.639e-03  1.184e+00  3.325e+00  8.556e-04* 2.383e-03 
211     2.414451263405 -3.195e-02  6.268e-01  1.806e+00  1.217e-03  3.086e-03 
212     2.412135116541 -2.316e-03  8.644e-01  3.187e+00  4.551e-04* 1.106e-03*
213     2.387176383805 -2.496e-02  5.475e-01  2.356e+00  1.293e-03  3.096e-03 
214     2.383739875610 -3.437e-03  8.682e-01  3.987e+00  7.802e-04* 2.162e-03 
215     2.361327214592 -2.241e-02  6.062e-01  2.514e+00  1.198e-03  3.268e-03 
216     2.354673550997 -6.654e-03  1.036e+00  4.830e+00  1.164e-03  3.446e-03 
217     2.329773240997 -2.490e-02  5.077e-01  1.494e+00  1.084e-03  2.520e-03 
218     2.329006785315 -7.665e-04  6.787e-01  2.225e+00  2.533e-04* 6.123e-04*
219     2.305945292913 -2.306e-02  6.313e-01  1.840e+00  1.672e-03  3.605e-03 
220     2.244565492057 -6.138e-02  1.415e+00  4.250e+00  9.137e-03  2.029e-02 
221     2.184165444463 -6.040e-02  8.845e-01  2.891e+00  1.940e-03  5.080e-03 
222     2.174527843273 -9.638e-03  1.047e+00  2.972e+00  1.046e-03  2.373e-03 
223     2.149582853104 -2.494e-02  6.072e-01  2.356e+00  9.612e-04* 2.239e-03 
224     2.145887545223 -3.695e-03  7.695e-01  3.040e+00  5.161e-04* 1.351e-03*
225     2.133328013101 -1.256e-02  3.693e-01  7.535e-01  6.535e-04* 1.541e-03*
226     2.132738802720 -5.892e-04  4.879e-01  1.403e+00  1.872e-04* 4.258e-04*
227     2.121191094261 -1.155e-02  5.060e-01  1.271e+00  1.009e-03  2.502e-03 
228     2.089154850610 -3.204e-02  1.016e+00  2.563e+00  4.195e-03  1.162e-02 
229     2.057057694500 -3.210e-02  5.954e-01  2.369e+00  1.537e-03  3.581e-03 
230     2.054343860406 -2.714e-03  8.112e-01  3.359e+00  6.321e-04* 1.476e-03*
231     2.036537885005 -1.781e-02  5.510e-01  1.703e+00  1.040e-03  2.318e-03 
232     2.032242522917 -4.295e-03  8.476e-01  2.473e+00  8.325e-04* 2.057e-03 
233     2.015583892143 -1.666e-02  3.785e-01  7.395e-01  8.703e-04* 2.420e-03 
234     2.015261420840 -3.225e-04  4.854e-01  1.105e+00  1.556e-04* 3.922e-04*
235     1.999218612414 -1.604e-02  6.682e-01  2.271e+00  1.628e-03  3.843e-03 
236     1.976740933375 -2.248e-02  6.547e-01  2.479e+00  1.965e-03  4.805e-03 
237     1.916623906331 -6.012e-02  1.557e+00  3.219e+00  9.304e-03  2.419e-02 
238     1.858713890722 -5.791e-02  5.800e-01  1.379e+00  1.941e-03  4.123e-03 
239     1.858145147756 -5.687e-04  6.846e-01  1.792e+00  2.219e-04* 4.984e-04*
240     1.836924502902 -2.122e-02  6.112e-01  2.030e+00  1.579e-03  3.633e-03 
241     1.822231804419 -1.469e-02  6.640e-01  1.599e+00  1.876e-03  4.901e-03 
242     1.802988914377 -1.924e-02  7.353e-01  1.542e+00  1.806e-03  5.495e-03 
243     1.776869213753 -2.612e-02  7.611e-01  1.996e+00  2.460e-03  7.636e-03 
244     1.745941577116 -3.093e-02  6.954e-01  1.725e+00  3.546e-03  1.022e-02 
245     1.722054777182 -2.389e-02  9.614e-01  2.373e+00  3.752e-03  1.020e-02 
246     1.682836842128 -3.922e-02  8.696e-01  2.897e+00  3.126e-03  7.358e-03 
247     1.633144855731 -4.969e-02  1.167e+00  2.935e+00  7.035e-03  1.698e-02 
248     1.596926172940 -3.622e-02  7.755e-01  1.892e+00  2.150e-03  5.015e-03 
249     1.586912209943 -1.001e-02  1.105e+00  3.710e+00  1.669e-03  4.037e-03 
250     1.556254509646 -3.066e-02  5.607e-01  2.243e+00  1.420e-03  3.565e-03 
251     1.554994510405 -1.260e-03  7.067e-01  2.834e+00  3.679e-04* 9.857e-04*
252     1.541982977113 -1.301e-02  3.259e-01  6.880e-01  8.568e-04* 1.973e-03*
253     1.541741208616 -2.418e-04  4.056e-01  9.246e-01  1.473e-04* 3.710e-04*
254     1.533315728802 -8.425e-03  4.500e-01  1.251e+00  9.650e-04* 2.441e-03 
255     1.513176148772 -2.014e-02  6.646e-01  2.261e+00  2.916e-03  7.448e-03 
256     1.496272193550 -1.690e-02  4.953e-01  1.333e+00  1.686e-03  4.246e-03 
257     1.491078873333 -5.193e-03  7.612e-01  1.882e+00  1.583e-03  4.069e-03 
258     1.475994691143 -1.508e-02  4.843e-01  1.628e+00  1.126e-03  2.778e-03 
259     1.473628579672 -2.366e-03  6.801e-01  1.889e+00  6.563e-04* 1.748e-03*
260     1.462959247518 -1.067e-02  3.509e-01  1.029e+00  7.598e-04* 1.836e-03*
261     1.462437398786 -5.218e-04  4.804e-01  1.657e+00  2.306e-04* 5.950e-04*
262     1.452556646884 -9.881e-03  4.177e-01  1.128e+00  9.973e-04* 2.356e-03 
263     1.440289560781 -1.227e-02  9.020e-01  2.506e+00  2.813e-03  7.414e-03 
264     1.421633811636 -1.866e-02  3.863e-01  8.041e-01  9.485e-04* 2.228e-03 
265     1.421362921912 -2.709e-04  4.535e-01  1.204e+00  1.379e-04* 3.495e-04*
266     1.416458522711 -4.904e-03  2.519e-01  5.555e-01  4.731e-04* 1.270e-03*
267     1.416039809011 -4.187e-04  3.632e-01  1.065e+00  1.971e-04* 5.568e-04*
268     1.409845352025 -6.194e-03  3.385e-01  1.013e+00  7.527e-04* 2.123e-03 
269     1.400676732950 -9.169e-03  6.679e-01  1.371e+00  2.201e-03  6.833e-03 
270     1.385690716272 -1.499e-02  3.556e-01  1.004e+00  1.070e-03  2.808e-03 
271     1.385091940570 -5.988e-04  4.458e-01  1.121e+00  2.777e-04* 7.600e-04*
272     1.379746901102 -5.345e-03  3.371e-01  7.987e-01  5.495e-04* 1.252e-03*
273     1.376398817630 -3.348e-03  5.822e-01  1.824e+00  8.152e-04* 1.843e-03*
274     1.368841581803 -7.557e-03  2.552e-01  6.834e-01  5.705e-04* 1.093e-03*
275     1.368748677866 -9.290e-05  3.108e-01  9.193e-01  7.716e-05* 1.553e-04*
276     1.363293344736 -5.455e-03  3.282e-01  6.887e-01  8.068e-04* 1.956e-03*
277     1.345452300766 -1.784e-02  8.999e-01  2.344e+00  3.967e-03  1.048e-02 
278     1.329300045819 -1.615e-02  2.890e-01  1.044e+00  7.874e-04* 1.791e-03*
279     1.329251406389 -4.864e-05  3.209e-01  1.216e+00  4.452e-05* 1.117e-04*
280     1.324290578049 -4.961e-03  3.182e-01  9.390e-01  6.861e-04* 2.158e-03 
281     1.317749962244 -6.541e-03  4.167e-01  1.134e+00  1.356e-03  4.880e-03 
282     1.309381891993 -8.368e-03  4.488e-01  9.695e-01  1.165e-03  3.812e-03 
283     1.297626311892 -1.176e-02  4.666e-01  1.750e+00  1.989e-03  5.849e-03 
284     1.287086537000 -1.054e-02  5.741e-01  1.940e+00  2.200e-03  6.201e-03 
285     1.258995066991 -2.809e-02  8.237e-01  2.182e+00  4.300e-03  1.214e-02 
286     1.237435252797 -2.156e-02  4.584e-01  8.303e-01  2.291e-03  6.289e-03 
287     1.236530935261 -9.043e-04  6.499e-01  1.413e+00  6.719e-04* 1.884e-03*
288     1.220359695722 -1.617e-02  5.106e-01  1.391e+00  2.043e-03  5.660e-03 
289     1.212578738541 -7.781e-03  9.327e-01  2.568e+00  2.803e-03  7.964e-03 
290     1.194302542143 -1.828e-02  3.315e-01  8.269e-01  1.243e-03  3.232e-03 
291     1.194217566467 -8.498e-05  3.838e-01  1.056e+00  1.027e-04* 2.775e-04*
292     1.187006689313 -7.211e-03  3.632e-01  1.138e+00  1.133e-03  3.280e-03 
293     1.181279234156 -5.727e-03  4.503e-01  1.238e+00  1.370e-03  4.585e-03 
294     1.171785196423 -9.494e-03  4.428e-01  1.192e+00  1.483e-03  5.128e-03 
295     1.163579040012 -8.206e-03  4.576e-01  9.293e-01  1.857e-03  6.320e-03 
296     1.152895208115 -1.068e-02  6.252e-01  1.975e+00  2.374e-03  7.716e-03 
297     1.138856715982 -1.404e-02  4.014e-01  1.174e+00  1.835e-03  5.403e-03 
298     1.136979396861 -1.877e-03  6.143e-01  1.716e+00  1.051e-03  3.059e-03 
299     1.126766044484 -1.021e-02  3.765e-01  1.543e+00  1.186e-03  3.111e-03 
300     1.125698155215 -1.068e-03  5.531e-01  1.817e+00  5.650e-04* 1.537e-03*
