#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_6_f_lowE.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_6_f_lowE.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f_lowE.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f_lowE.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 4.500000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.500000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.3400 -3.15131e+01  3.852e+01 -7.003e+01 -8.298e+01  1.295e+01  0.000e+00  1.489e+01 -9.787e+01  9.180e+00  3.767e+00  0.000e+00  0.000e+00  6.801e+02  5.446e+02
 0.3450 -3.22703e+01  4.315e+01 -7.542e+01 -8.933e+01  1.391e+01  0.000e+00  1.027e+01 -9.960e+01  6.148e+00  7.764e+00  0.000e+00  0.000e+00  7.619e+02  1.392e+03
 0.3500 -3.30427e+01  4.631e+01 -7.935e+01 -9.465e+01  1.530e+01  0.000e+00  9.178e+00 -1.038e+02  1.221e+01  3.083e+00  0.000e+00  0.000e+00  8.177e+02  1.356e+03
 0.3550 -3.37907e+01  3.884e+01 -7.263e+01 -8.163e+01  8.998e+00  0.000e+00  1.169e+01 -9.333e+01  4.505e+00  4.493e+00  0.000e+00  0.000e+00  6.859e+02  8.819e+02
 0.3600 -3.44814e+01  3.384e+01 -6.832e+01 -8.952e+01  2.120e+01  0.000e+00  1.647e+01 -1.060e+02  1.100e+01  1.020e+01  0.000e+00  0.000e+00  5.975e+02  1.138e+03
 0.3650 -3.51350e+01  4.122e+01 -7.635e+01 -8.627e+01  9.921e+00  0.000e+00  2.291e+01 -1.092e+02  7.856e+00  2.066e+00  0.000e+00  0.000e+00  7.278e+02 -1.228e+02
 0.3700 -3.57998e+01  3.666e+01 -7.246e+01 -8.863e+01  1.617e+01  0.000e+00  2.656e+01 -1.152e+02  1.256e+01  3.612e+00  0.000e+00  0.000e+00  6.473e+02  1.124e+03
 0.3750 -3.63943e+01  2.836e+01 -6.475e+01 -8.763e+01  2.288e+01  0.000e+00  2.437e+01 -1.120e+02  8.809e+00  1.407e+01  0.000e+00  0.000e+00  5.007e+02 -7.065e+02
 0.3800 -3.69878e+01  3.491e+01 -7.190e+01 -8.261e+01  1.071e+01  0.000e+00  1.899e+01 -1.016e+02  7.693e+00  3.020e+00  0.000e+00  0.000e+00  6.164e+02  1.176e+03
 0.3850 -3.76121e+01  3.900e+01 -7.661e+01 -8.945e+01  1.284e+01  0.000e+00  1.428e+01 -1.037e+02  1.029e+01  2.545e+00  0.000e+00  0.000e+00  6.886e+02  2.858e+02
 0.3900 -3.82465e+01  3.477e+01 -7.301e+01 -9.114e+01  1.812e+01  0.000e+00  1.255e+01 -1.037e+02  4.783e+00  1.334e+01  0.000e+00  0.000e+00  6.139e+02  1.193e+03
 0.3950 -3.88927e+01  3.635e+01 -7.524e+01 -8.718e+01  1.194e+01  0.000e+00  1.251e+01 -9.968e+01  8.988e+00  2.951e+00  0.000e+00  0.000e+00  6.417e+02  9.462e+02
 0.4000 -3.95036e+01  3.858e+01 -7.808e+01 -8.411e+01  6.033e+00  0.000e+00  1.290e+01 -9.701e+01  3.311e+00  2.722e+00  0.000e+00  0.000e+00  6.812e+02  5.542e+02
 0.4050 -4.00555e+01  3.272e+01 -7.277e+01 -9.177e+01  1.899e+01  0.000e+00  1.352e+01 -1.053e+02  8.833e+00  1.016e+01  0.000e+00  0.000e+00  5.777e+02  1.353e+03
 0.4100 -4.05768e+01  2.689e+01 -6.747e+01 -7.655e+01  9.083e+00  0.000e+00  1.487e+01 -9.142e+01  5.644e+00  3.439e+00  0.000e+00  0.000e+00  4.748e+02 -2.031e+02
 0.4150 -4.10669e+01  2.860e+01 -6.967e+01 -8.717e+01  1.750e+01  0.000e+00  1.530e+01 -1.025e+02  1.006e+01  7.444e+00  0.000e+00  0.000e+00  5.050e+02  1.512e+03
 0.4200 -4.15332e+01  2.932e+01 -7.085e+01 -8.841e+01  1.755e+01  0.000e+00  1.635e+01 -1.048e+02  8.851e+00  8.702e+00  0.000e+00  0.000e+00  5.177e+02 -3.601e+02
 0.4250 -4.20306e+01  2.577e+01 -6.780e+01 -8.324e+01  1.545e+01  0.000e+00  1.810e+01 -1.013e+02  1.198e+01  3.472e+00  0.000e+00  0.000e+00  4.550e+02  1.564e+03
 0.4300 -4.25439e+01  2.821e+01 -7.076e+01 -9.001e+01  1.926e+01  0.000e+00  1.944e+01 -1.095e+02  1.212e+01  7.141e+00  0.000e+00  0.000e+00  4.981e+02 -1.295e+02
 0.4350 -4.30212e+01  3.255e+01 -7.557e+01 -8.525e+01  9.681e+00  0.000e+00  2.092e+01 -1.062e+02  7.047e+00  2.633e+00  0.000e+00  0.000e+00  5.748e+02  1.021e+03
 0.4400 -4.34896e+01  3.134e+01 -7.483e+01 -8.733e+01  1.250e+01  0.000e+00  2.085e+01 -1.082e+02  1.021e+01  2.287e+00  0.000e+00  0.000e+00  5.534e+02  3.902e+02
 0.4450 -4.39674e+01  2.896e+01 -7.292e+01 -8.620e+01  1.327e+01  0.000e+00  1.959e+01 -1.058e+02  3.666e+00  9.605e+00  0.000e+00  0.000e+00  5.113e+02  4.205e+02
 0.4500 -4.43863e+01  2.939e+01 -7.378e+01 -8.417e+01  1.038e+01  0.000e+00  1.919e+01 -1.034e+02  7.948e+00  2.437e+00  0.000e+00  0.000e+00  5.190e+02  7.583e+02
 0.4550 -4.47332e+01  2.521e+01 -6.994e+01 -7.680e+01  6.851e+00  0.000e+00  2.013e+01 -9.693e+01  5.408e+00  1.443e+00  0.000e+00  0.000e+00  4.452e+02 -4.850e+02
