#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\ethane.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\ethane.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\ethane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\ethane.xyz
# RANDOMSEED 3435445132
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.001000 ps
# GEOMTIME 0.001000 ps
# TOTALTIME 0.500000 ps
# TIMESTEP 0.000100 ps
# EQTIME 0.000000 ps
# EQRATE 0.500000 ps
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.0250  2.87279e+01  1.786e+01  1.087e+01  0.000e+00  1.087e+01  0.000e+00  0.000e+00  0.000e+00  4.354e+00  6.353e+00  1.630e-01  0.000e+00  7.489e+02  8.970e+02
 0.0260  2.87274e+01  1.719e+01  1.153e+01  0.000e+00  1.153e+01  0.000e+00  0.000e+00  0.000e+00  3.799e+00  7.557e+00  1.784e-01  0.000e+00  7.210e+02  1.041e+03
 0.0270  2.87267e+01  1.693e+01  1.180e+01  0.000e+00  1.180e+01  0.000e+00  0.000e+00  0.000e+00  2.622e+00  8.970e+00  2.033e-01  0.000e+00  7.100e+02  1.042e+03
 0.0280  2.87269e+01  1.605e+01  1.268e+01  0.000e+00  1.268e+01  0.000e+00  0.000e+00  0.000e+00  2.266e+00  1.018e+01  2.323e-01  0.000e+00  6.729e+02  9.005e+02
 0.0290  2.87280e+01  1.481e+01  1.392e+01  0.000e+00  1.392e+01  0.000e+00  0.000e+00  0.000e+00  2.923e+00  1.074e+01  2.577e-01  0.000e+00  6.211e+02  6.544e+02
 0.0300  2.87287e+01  1.476e+01  1.397e+01  0.000e+00  1.397e+01  0.000e+00  0.000e+00  0.000e+00  3.415e+00  1.029e+01  2.712e-01  0.000e+00  6.188e+02  3.682e+02
 0.0310  2.87280e+01  1.684e+01  1.189e+01  0.000e+00  1.189e+01  0.000e+00  0.000e+00  0.000e+00  2.757e+00  8.867e+00  2.671e-01  0.000e+00  7.061e+02  1.148e+02
 0.0320  2.87264e+01  2.001e+01  8.719e+00  0.000e+00  8.719e+00  0.000e+00  0.000e+00  0.000e+00  1.480e+00  6.994e+00  2.460e-01  0.000e+00  8.390e+02 -4.480e+01
 0.0330  2.87254e+01  2.197e+01  6.751e+00  0.000e+00  6.751e+00  0.000e+00  0.000e+00  0.000e+00  1.106e+00  5.430e+00  2.148e-01  0.000e+00  9.215e+02 -7.827e+01
 0.0340  2.87260e+01  2.137e+01  7.357e+00  0.000e+00  7.357e+00  0.000e+00  0.000e+00  0.000e+00  2.360e+00  4.812e+00  1.845e-01  0.000e+00  8.961e+02  8.978e+00
 0.0350  2.87273e+01  1.895e+01  9.772e+00  0.000e+00  9.772e+00  0.000e+00  0.000e+00  0.000e+00  4.228e+00  5.379e+00  1.650e-01  0.000e+00  7.949e+02  1.754e+02
 0.0360  2.87280e+01  1.668e+01  1.205e+01  0.000e+00  1.205e+01  0.000e+00  0.000e+00  0.000e+00  4.990e+00  6.896e+00  1.619e-01  0.000e+00  6.995e+02  3.557e+02
 0.0370  2.87277e+01  1.572e+01  1.301e+01  0.000e+00  1.301e+01  0.000e+00  0.000e+00  0.000e+00  4.030e+00  8.802e+00  1.746e-01  0.000e+00  6.592e+02  4.812e+02
 0.0380  2.87269e+01  1.563e+01  1.310e+01  0.000e+00  1.310e+01  0.000e+00  0.000e+00  0.000e+00  2.444e+00  1.046e+01  1.984e-01  0.000e+00  6.554e+02  5.026e+02
 0.0390  2.87269e+01  1.533e+01  1.340e+01  0.000e+00  1.340e+01  0.000e+00  0.000e+00  0.000e+00  1.823e+00  1.135e+01  2.260e-01  0.000e+00  6.428e+02  4.071e+02
 0.0400  2.87276e+01  1.470e+01  1.403e+01  0.000e+00  1.403e+01  0.000e+00  0.000e+00  0.000e+00  2.541e+00  1.124e+01  2.492e-01  0.000e+00  6.165e+02  2.244e+02
 0.0410  2.87283e+01  1.482e+01  1.391e+01  0.000e+00  1.391e+01  0.000e+00  0.000e+00  0.000e+00  3.410e+00  1.024e+01  2.601e-01  0.000e+00  6.215e+02  1.829e+01
 0.0420  2.87279e+01  1.657e+01  1.216e+01  0.000e+00  1.216e+01  0.000e+00  0.000e+00  0.000e+00  3.136e+00  8.767e+00  2.537e-01  0.000e+00  6.949e+02 -1.335e+02
 0.0430  2.87265e+01  1.923e+01  9.499e+00  0.000e+00  9.499e+00  0.000e+00  0.000e+00  0.000e+00  1.969e+00  7.300e+00  2.299e-01  0.000e+00  8.063e+02 -1.649e+02
 0.0440  2.87257e+01  2.088e+01  7.851e+00  0.000e+00  7.851e+00  0.000e+00  0.000e+00  0.000e+00  1.502e+00  6.154e+00  1.940e-01  0.000e+00  8.754e+02 -4.383e+01
 0.0450  2.87263e+01  2.038e+01  8.342e+00  0.000e+00  8.342e+00  0.000e+00  0.000e+00  0.000e+00  2.716e+00  5.472e+00  1.534e-01  0.000e+00  8.548e+02  2.148e+02
 0.0460  2.87276e+01  1.868e+01  1.005e+01  0.000e+00  1.005e+01  0.000e+00  0.000e+00  0.000e+00  4.646e+00  5.287e+00  1.157e-01  0.000e+00  7.833e+02  5.522e+02
 0.0470  2.87280e+01  1.767e+01  1.106e+01  0.000e+00  1.106e+01  0.000e+00  0.000e+00  0.000e+00  5.413e+00  5.558e+00  8.685e-02  0.000e+00  7.410e+02  8.818e+02
 0.0480  2.87271e+01  1.806e+01  1.067e+01  0.000e+00  1.067e+01  0.000e+00  0.000e+00  0.000e+00  4.404e+00  6.196e+00  7.052e-02  0.000e+00  7.572e+02  1.115e+03
 0.0490  2.87260e+01  1.858e+01  1.015e+01  0.000e+00  1.015e+01  0.000e+00  0.000e+00  0.000e+00  2.966e+00  7.113e+00  6.806e-02  0.000e+00  7.791e+02  1.185e+03
 0.0500  2.87261e+01  1.763e+01  1.110e+01  0.000e+00  1.110e+01  0.000e+00  0.000e+00  0.000e+00  2.781e+00  8.235e+00  7.889e-02  0.000e+00  7.393e+02  1.067e+03
 0.0510  2.87274e+01  1.530e+01  1.343e+01  0.000e+00  1.343e+01  0.000e+00  0.000e+00  0.000e+00  3.875e+00  9.453e+00  1.002e-01  0.000e+00  6.416e+02  7.869e+02
 0.0520  2.87286e+01  1.342e+01  1.531e+01  0.000e+00  1.531e+01  0.000e+00  0.000e+00  0.000e+00  4.657e+00  1.053e+01  1.261e-01  0.000e+00  5.628e+02  4.116e+02
 0.0530  2.87284e+01  1.361e+01  1.512e+01  0.000e+00  1.512e+01  0.000e+00  0.000e+00  0.000e+00  3.904e+00  1.107e+01  1.473e-01  0.000e+00  5.706e+02  3.403e+01
 0.0540  2.87272e+01  1.558e+01  1.315e+01  0.000e+00  1.315e+01  0.000e+00  0.000e+00  0.000e+00  2.245e+00  1.075e+01  1.549e-01  0.000e+00  6.532e+02 -2.524e+02
 0.0550  2.87265e+01  1.765e+01  1.107e+01  0.000e+00  1.107e+01  0.000e+00  0.000e+00  0.000e+00  1.397e+00  9.530e+00  1.450e-01  0.000e+00  7.403e+02 -3.796e+02
 0.0560  2.87268e+01  1.871e+01  1.002e+01  0.000e+00  1.002e+01  0.000e+00  0.000e+00  0.000e+00  2.167e+00  7.729e+00  1.198e-01  0.000e+00  7.846e+02 -3.228e+02
 0.0570  2.87275e+01  1.918e+01  9.543e+00  0.000e+00  9.543e+00  0.000e+00  0.000e+00  0.000e+00  3.608e+00  5.849e+00  8.669e-02  0.000e+00  8.045e+02 -1.071e+02
 0.0580  2.87275e+01  2.012e+01  8.606e+00  0.000e+00  8.606e+00  0.000e+00  0.000e+00  0.000e+00  4.188e+00  4.363e+00  5.494e-02  0.000e+00  8.438e+02  2.003e+02
 0.0590  2.87266e+01  2.155e+01  7.175e+00  0.000e+00  7.175e+00  0.000e+00  0.000e+00  0.000e+00  3.516e+00  3.626e+00  3.290e-02  0.000e+00  9.038e+02  5.083e+02
 0.0600  2.87256e+01  2.218e+01  6.542e+00  0.000e+00  6.542e+00  0.000e+00  0.000e+00  0.000e+00  2.672e+00  3.844e+00  2.529e-02  0.000e+00  9.303e+02  7.281e+02
 0.0610  2.87258e+01  2.079e+01  7.932e+00  0.000e+00  7.932e+00  0.000e+00  0.000e+00  0.000e+00  2.874e+00  5.026e+00  3.233e-02  0.000e+00  8.720e+02  7.979e+02
 0.0620  2.87270e+01  1.773e+01  1.100e+01  0.000e+00  1.100e+01  0.000e+00  0.000e+00  0.000e+00  4.008e+00  6.937e+00  5.032e-02  0.000e+00  7.436e+02  7.015e+02
 0.0630  2.87281e+01  1.480e+01  1.392e+01  0.000e+00  1.392e+01  0.000e+00  0.000e+00  0.000e+00  4.723e+00  9.128e+00  7.288e-02  0.000e+00  6.208e+02  4.726e+02
 0.0640  2.87280e+01  1.357e+01  1.516e+01  0.000e+00  1.516e+01  0.000e+00  0.000e+00  0.000e+00  4.021e+00  1.104e+01  9.234e-02  0.000e+00  5.691e+02  1.853e+02
 0.0650  2.87271e+01  1.391e+01  1.482e+01  0.000e+00  1.482e+01  0.000e+00  0.000e+00  0.000e+00  2.552e+00  1.217e+01  1.020e-01  0.000e+00  5.832e+02 -6.767e+01
 0.0660  2.87265e+01  1.445e+01  1.428e+01  0.000e+00  1.428e+01  0.000e+00  0.000e+00  0.000e+00  2.034e+00  1.214e+01  9.885e-02  0.000e+00  6.060e+02 -2.020e+02
 0.0670  2.87271e+01  1.443e+01  1.430e+01  0.000e+00  1.430e+01  0.000e+00  0.000e+00  0.000e+00  3.307e+00  1.090e+01  8.502e-02  0.000e+00  6.052e+02 -1.667e+02
 0.0680  2.87281e+01  1.473e+01  1.400e+01  0.000e+00  1.400e+01  0.000e+00  0.000e+00  0.000e+00  5.220e+00  8.716e+00  6.679e-02  0.000e+00  6.175e+02  4.103e+01
 0.0690  2.87280e+01  1.673e+01  1.200e+01  0.000e+00  1.200e+01  0.000e+00  0.000e+00  0.000e+00  5.795e+00  6.156e+00  5.215e-02  0.000e+00  7.014e+02  3.741e+02
 0.0700  2.87265e+01  2.027e+01  8.459e+00  0.000e+00  8.459e+00  0.000e+00  0.000e+00  0.000e+00  4.510e+00  3.902e+00  4.752e-02  0.000e+00  8.499e+02  7.480e+02
 0.0710  2.87250e+01  2.318e+01  5.548e+00  0.000e+00  5.548e+00  0.000e+00  0.000e+00  0.000e+00  3.007e+00  2.485e+00  5.571e-02  0.000e+00  9.719e+02  1.063e+03
 0.0720  2.87251e+01  2.329e+01  5.439e+00  0.000e+00  5.439e+00  0.000e+00  0.000e+00  0.000e+00  3.221e+00  2.141e+00  7.600e-02  0.000e+00  9.765e+02  1.228e+03
 0.0730  2.87267e+01  2.078e+01  7.946e+00  0.000e+00  7.946e+00  0.000e+00  0.000e+00  0.000e+00  5.024e+00  2.817e+00  1.054e-01  0.000e+00  8.714e+02  1.190e+03
 0.0740  2.87281e+01  1.807e+01  1.066e+01  0.000e+00  1.066e+01  0.000e+00  0.000e+00  0.000e+00  6.270e+00  4.251e+00  1.396e-01  0.000e+00  7.577e+02  9.452e+02
 0.0750  2.87278e+01  1.718e+01  1.154e+01  0.000e+00  1.154e+01  0.000e+00  0.000e+00  0.000e+00  5.312e+00  6.059e+00  1.731e-01  0.000e+00  7.206e+02  5.428e+02
 0.0760  2.87263e+01  1.767e+01  1.106e+01  0.000e+00  1.106e+01  0.000e+00  0.000e+00  0.000e+00  3.000e+00  7.859e+00  2.008e-01  0.000e+00  7.409e+02  7.638e+01
 0.0770  2.87256e+01  1.736e+01  1.137e+01  0.000e+00  1.137e+01  0.000e+00  0.000e+00  0.000e+00  1.758e+00  9.388e+00  2.191e-01  0.000e+00  7.280e+02 -3.424e+02
 0.0780  2.87266e+01  1.515e+01  1.357e+01  0.000e+00  1.357e+01  0.000e+00  0.000e+00  0.000e+00  2.839e+00  1.051e+01  2.269e-01  0.000e+00  6.354e+02 -6.132e+02
 0.0790  2.87284e+01  1.248e+01  1.625e+01  0.000e+00  1.625e+01  0.000e+00  0.000e+00  0.000e+00  4.944e+00  1.108e+01  2.245e-01  0.000e+00  5.233e+02 -6.737e+02
 0.0800  2.87290e+01  1.189e+01  1.684e+01  0.000e+00  1.684e+01  0.000e+00  0.000e+00  0.000e+00  5.726e+00  1.090e+01  2.135e-01  0.000e+00  4.986e+02 -5.160e+02
 0.0810  2.87278e+01  1.433e+01  1.440e+01  0.000e+00  1.440e+01  0.000e+00  0.000e+00  0.000e+00  4.364e+00  9.839e+00  1.983e-01  0.000e+00  6.008e+02 -1.878e+02
 0.0820  2.87259e+01  1.805e+01  1.068e+01  0.000e+00  1.068e+01  0.000e+00  0.000e+00  0.000e+00  2.417e+00  8.075e+00  1.863e-01  0.000e+00  7.568e+02  2.218e+02
 0.0830  2.87251e+01  2.028e+01  8.441e+00  0.000e+00  8.441e+00  0.000e+00  0.000e+00  0.000e+00  2.154e+00  6.103e+00  1.845e-01  0.000e+00  8.506e+02  6.070e+02
 0.0840  2.87260e+01  1.989e+01  8.833e+00  0.000e+00  8.833e+00  0.000e+00  0.000e+00  0.000e+00  4.137e+00  4.502e+00  1.950e-01  0.000e+00  8.342e+02  8.750e+02
 0.0850  2.87275e+01  1.828e+01  1.044e+01  0.000e+00  1.044e+01  0.000e+00  0.000e+00  0.000e+00  6.555e+00  3.676e+00  2.140e-01  0.000e+00  7.667e+02  9.702e+02
 0.0860  2.87280e+01  1.772e+01  1.101e+01  0.000e+00  1.101e+01  0.000e+00  0.000e+00  0.000e+00  7.038e+00  3.736e+00  2.345e-01  0.000e+00  7.431e+02  8.881e+02
 0.0870  2.87268e+01  1.881e+01  9.915e+00  0.000e+00  9.915e+00  0.000e+00  0.000e+00  0.000e+00  5.142e+00  4.524e+00  2.498e-01  0.000e+00  7.889e+02  6.736e+02
 0.0880  2.87255e+01  1.990e+01  8.822e+00  0.000e+00  8.822e+00  0.000e+00  0.000e+00  0.000e+00  2.855e+00  5.711e+00  2.563e-01  0.000e+00  8.346e+02  4.063e+02
 0.0890  2.87257e+01  1.904e+01  9.687e+00  0.000e+00  9.687e+00  0.000e+00  0.000e+00  0.000e+00  2.526e+00  6.907e+00  2.536e-01  0.000e+00  7.984e+02  1.759e+02
 0.0900  2.87273e+01  1.636e+01  1.237e+01  0.000e+00  1.237e+01  0.000e+00  0.000e+00  0.000e+00  4.379e+00  7.749e+00  2.441e-01  0.000e+00  6.859e+02  5.654e+01
 0.0910  2.87288e+01  1.420e+01  1.453e+01  0.000e+00  1.453e+01  0.000e+00  0.000e+00  0.000e+00  6.313e+00  7.986e+00  2.315e-01  0.000e+00  5.954e+02  8.684e+01
 0.0920  2.87285e+01  1.472e+01  1.401e+01  0.000e+00  1.401e+01  0.000e+00  0.000e+00  0.000e+00  6.228e+00  7.559e+00  2.204e-01  0.000e+00  6.173e+02  2.600e+02
 0.0930  2.87267e+01  1.755e+01  1.118e+01  0.000e+00  1.118e+01  0.000e+00  0.000e+00  0.000e+00  4.290e+00  6.672e+00  2.156e-01  0.000e+00  7.359e+02  5.263e+02
 0.0940  2.87253e+01  2.012e+01  8.602e+00  0.000e+00  8.602e+00  0.000e+00  0.000e+00  0.000e+00  2.634e+00  5.746e+00  2.215e-01  0.000e+00  8.439e+02  8.070e+02
 0.0950  2.87257e+01  2.036e+01  8.364e+00  0.000e+00  8.364e+00  0.000e+00  0.000e+00  0.000e+00  2.868e+00  5.253e+00  2.423e-01  0.000e+00  8.539e+02  1.015e+03
 0.0960  2.87272e+01  1.868e+01  1.005e+01  0.000e+00  1.005e+01  0.000e+00  0.000e+00  0.000e+00  4.266e+00  5.504e+00  2.804e-01  0.000e+00  7.832e+02  1.076e+03
 0.0970  2.87280e+01  1.714e+01  1.159e+01  0.000e+00  1.159e+01  0.000e+00  0.000e+00  0.000e+00  4.746e+00  6.507e+00  3.335e-01  0.000e+00  7.188e+02  9.537e+02
 0.0980  2.87273e+01  1.692e+01  1.180e+01  0.000e+00  1.180e+01  0.000e+00  0.000e+00  0.000e+00  3.435e+00  7.978e+00  3.917e-01  0.000e+00  7.096e+02  6.560e+02
 0.0990  2.87262e+01  1.704e+01  1.169e+01  0.000e+00  1.169e+01  0.000e+00  0.000e+00  0.000e+00  1.744e+00  9.502e+00  4.400e-01  0.000e+00  7.146e+02  2.387e+02
 0.1000  2.87262e+01  1.585e+01  1.288e+01  0.000e+00  1.288e+01  0.000e+00  0.000e+00  0.000e+00  1.708e+00  1.070e+01  4.657e-01  0.000e+00  6.646e+02 -2.073e+02
