#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_5.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_5.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 3.000000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.000000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.1650  9.23673e+00  1.941e+01 -1.017e+01 -2.129e+01  1.111e+01  0.000e+00  8.166e-01 -2.210e+01  6.964e+00  4.151e+00  0.000e+00  0.000e+00  4.341e+02  1.410e+03
 0.1700  8.95550e+00  2.503e+01 -1.607e+01 -2.345e+01  7.375e+00  0.000e+00  1.386e+00 -2.483e+01  5.424e+00  1.951e+00  0.000e+00  0.000e+00  5.598e+02  1.497e+02
 0.1750  8.69152e+00  2.406e+01 -1.537e+01 -2.351e+01  8.141e+00  0.000e+00  2.125e+00 -2.563e+01  5.329e+00  2.812e+00  0.000e+00  0.000e+00  5.380e+02  7.721e+02
 0.1800  8.41658e+00  1.962e+01 -1.120e+01 -2.177e+01  1.057e+01  0.000e+00  3.092e+00 -2.486e+01  5.668e+00  4.898e+00  0.000e+00  0.000e+00  4.387e+02  6.800e+02
 0.1850  8.13997e+00  2.270e+01 -1.456e+01 -2.330e+01  8.743e+00  0.000e+00  4.425e+00 -2.773e+01  4.641e+00  4.101e+00  0.000e+00  0.000e+00  5.077e+02  7.475e+01
 0.1900  7.88334e+00  2.531e+01 -1.743e+01 -2.485e+01  7.416e+00  0.000e+00  5.916e+00 -3.076e+01  6.284e+00  1.132e+00  0.000e+00  0.000e+00  5.661e+02  9.650e+02
 0.1950  7.62368e+00  2.024e+01 -1.262e+01 -2.052e+01  7.901e+00  0.000e+00  7.743e+00 -2.826e+01  3.892e+00  4.009e+00  0.000e+00  0.000e+00  4.527e+02 -3.818e+02
 0.2000  7.36345e+00  1.783e+01 -1.047e+01 -2.498e+01  1.451e+01  0.000e+00  9.446e+00 -3.443e+01  7.716e+00  6.798e+00  0.000e+00  0.000e+00  3.988e+02  9.965e+02
 0.2050  7.14385e+00  2.016e+01 -1.302e+01 -1.812e+01  5.100e+00  0.000e+00  1.130e+01 -2.942e+01  4.598e+00  5.021e-01  0.000e+00  0.000e+00  4.509e+02 -8.960e+02
 0.2100  6.95200e+00  1.669e+01 -9.741e+00 -2.095e+01  1.121e+01  0.000e+00  1.236e+01 -3.331e+01  8.446e+00  2.764e+00  0.000e+00  0.000e+00  3.734e+02  8.283e+02
