#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\h2o.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o.xyz
# RANDOMSEED 3473404960
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 1.000000 s
# ENERGYTIME 0.002000 ps
# GEOMTIME 0.001000 ps
# TOTALTIME 1.000000 ps
# TIMESTEP 0.000100 ps
# EQTIME 0.000000 ps
# EQRATE 0.500000 ps
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.0500  1.15939e+01  9.565e+00  2.028e+00  0.000e+00  2.028e+00  0.000e+00  0.000e+00  0.000e+00  1.388e+00  6.404e-01  0.000e+00  0.000e+00  1.070e+03  6.921e+01
 0.0520  1.15951e+01  8.685e+00  2.910e+00  0.000e+00  2.910e+00  0.000e+00  0.000e+00  0.000e+00  2.873e+00  3.713e-02  0.000e+00  0.000e+00  9.712e+02  1.289e+02
 0.0540  1.15932e+01  1.088e+01  7.125e-01  0.000e+00  7.125e-01  0.000e+00  0.000e+00  0.000e+00  3.225e-01  3.900e-01  0.000e+00  0.000e+00  1.217e+03  3.867e+01
 0.0560  1.15960e+01  9.068e+00  2.528e+00  0.000e+00  2.528e+00  0.000e+00  0.000e+00  0.000e+00  1.520e+00  1.008e+00  0.000e+00  0.000e+00  1.014e+03 -4.729e+01
 0.0580  1.15931e+01  1.128e+01  3.103e-01  0.000e+00  3.103e-01  0.000e+00  0.000e+00  0.000e+00  1.784e-01  1.319e-01  0.000e+00  0.000e+00  1.262e+03  1.630e+01
 0.0600  1.15953e+01  8.585e+00  3.010e+00  0.000e+00  3.010e+00  0.000e+00  0.000e+00  0.000e+00  2.567e+00  4.431e-01  0.000e+00  0.000e+00  9.601e+02  1.211e+02
 0.0620  1.15941e+01  9.360e+00  2.234e+00  0.000e+00  2.234e+00  0.000e+00  0.000e+00  0.000e+00  9.376e-01  1.297e+00  0.000e+00  0.000e+00  1.047e+03  8.700e+01
 0.0640  1.15948e+01  9.989e+00  1.606e+00  0.000e+00  1.606e+00  0.000e+00  0.000e+00  0.000e+00  1.108e+00  4.977e-01  0.000e+00  0.000e+00  1.117e+03 -3.211e+01
 0.0660  1.15939e+01  1.069e+01  9.056e-01  0.000e+00  9.056e-01  0.000e+00  0.000e+00  0.000e+00  8.659e-01  3.964e-02  0.000e+00  0.000e+00  1.195e+03 -3.470e+01
 0.0680  1.15945e+01  8.948e+00  2.646e+00  0.000e+00  2.646e+00  0.000e+00  0.000e+00  0.000e+00  2.092e+00  5.548e-01  0.000e+00  0.000e+00  1.001e+03  8.636e+01
 0.0700  1.15948e+01  8.497e+00  3.098e+00  0.000e+00  3.098e+00  0.000e+00  0.000e+00  0.000e+00  2.485e+00  6.133e-01  0.000e+00  0.000e+00  9.502e+02  1.302e+02
 0.0720  1.15937e+01  1.057e+01  1.026e+00  0.000e+00  1.026e+00  0.000e+00  0.000e+00  0.000e+00  8.252e-01  2.008e-01  0.000e+00  0.000e+00  1.182e+03  2.433e+01
 0.0740  1.15951e+01  9.999e+00  1.596e+00  0.000e+00  1.596e+00  0.000e+00  0.000e+00  0.000e+00  1.556e+00  4.022e-02  0.000e+00  0.000e+00  1.118e+03 -5.516e+01
 0.0760  1.15936e+01  1.029e+01  1.308e+00  0.000e+00  1.308e+00  0.000e+00  0.000e+00  0.000e+00  6.928e-01  6.157e-01  0.000e+00  0.000e+00  1.150e+03  2.218e+01
 0.0780  1.15955e+01  8.258e+00  3.337e+00  0.000e+00  3.337e+00  0.000e+00  0.000e+00  0.000e+00  2.790e+00  5.471e-01  0.000e+00  0.000e+00  9.235e+02  1.244e+02
 0.0800  1.15933e+01  1.076e+01  8.337e-01  0.000e+00  8.337e-01  0.000e+00  0.000e+00  0.000e+00  8.327e-01  9.830e-04  0.000e+00  0.000e+00  1.203e+03  8.129e+01
 0.0820  1.15950e+01  9.468e+00  2.127e+00  0.000e+00  2.127e+00  0.000e+00  0.000e+00  0.000e+00  1.048e+00  1.080e+00  0.000e+00  0.000e+00  1.059e+03 -3.178e+01
 0.0840  1.15945e+01  9.253e+00  2.342e+00  0.000e+00  2.342e+00  0.000e+00  0.000e+00  0.000e+00  6.425e-01  1.699e+00  0.000e+00  0.000e+00  1.035e+03 -2.488e+01
 0.0860  1.15942e+01  9.618e+00  1.976e+00  0.000e+00  1.976e+00  0.000e+00  0.000e+00  0.000e+00  1.623e+00  3.527e-01  0.000e+00  0.000e+00  1.076e+03  9.014e+01
 0.0880  1.15945e+01  9.454e+00  2.140e+00  0.000e+00  2.140e+00  0.000e+00  0.000e+00  0.000e+00  2.048e+00  9.180e-02  0.000e+00  0.000e+00  1.057e+03  1.213e+02
 0.0900  1.15943e+01  1.009e+01  1.507e+00  0.000e+00  1.507e+00  0.000e+00  0.000e+00  0.000e+00  9.415e-01  5.655e-01  0.000e+00  0.000e+00  1.128e+03  1.476e+01
 0.0920  1.15949e+01  1.002e+01  1.578e+00  0.000e+00  1.578e+00  0.000e+00  0.000e+00  0.000e+00  1.300e+00  2.782e-01  0.000e+00  0.000e+00  1.120e+03 -5.367e+01
 0.0940  1.15937e+01  1.051e+01  1.087e+00  0.000e+00  1.087e+00  0.000e+00  0.000e+00  0.000e+00  1.077e+00  9.859e-03  0.000e+00  0.000e+00  1.175e+03  3.079e+01
 0.0960  1.15949e+01  8.534e+00  3.061e+00  0.000e+00  3.061e+00  0.000e+00  0.000e+00  0.000e+00  2.551e+00  5.097e-01  0.000e+00  0.000e+00  9.544e+02  1.289e+02
 0.0980  1.15941e+01  9.046e+00  2.549e+00  0.000e+00  2.549e+00  0.000e+00  0.000e+00  0.000e+00  1.406e+00  1.142e+00  0.000e+00  0.000e+00  1.012e+03  7.850e+01
 0.1000  1.15948e+01  9.551e+00  2.044e+00  0.000e+00  2.044e+00  0.000e+00  0.000e+00  0.000e+00  1.317e+00  7.268e-01  0.000e+00  0.000e+00  1.068e+03 -3.685e+01
 0.1020  1.15940e+01  1.084e+01  7.493e-01  0.000e+00  7.493e-01  0.000e+00  0.000e+00  0.000e+00  7.486e-01  7.351e-04  0.000e+00  0.000e+00  1.213e+03 -2.504e+01
 0.1040  1.15945e+01  9.473e+00  2.121e+00  0.000e+00  2.121e+00  0.000e+00  0.000e+00  0.000e+00  1.456e+00  6.649e-01  0.000e+00  0.000e+00  1.059e+03  9.380e+01
 0.1060  1.15950e+01  8.828e+00  2.767e+00  0.000e+00  2.767e+00  0.000e+00  0.000e+00  0.000e+00  2.135e+00  6.325e-01  0.000e+00  0.000e+00  9.872e+02  1.192e+02
 0.1080  1.15936e+01  1.088e+01  7.122e-01  0.000e+00  7.122e-01  0.000e+00  0.000e+00  0.000e+00  7.110e-01  1.203e-03  0.000e+00  0.000e+00  1.217e+03  8.359e+00
 0.1100  1.15952e+01  9.468e+00  2.127e+00  0.000e+00  2.127e+00  0.000e+00  0.000e+00  0.000e+00  1.214e+00  9.132e-01  0.000e+00  0.000e+00  1.059e+03 -5.117e+01
 0.1120  1.15940e+01  9.757e+00  1.837e+00  0.000e+00  1.837e+00  0.000e+00  0.000e+00  0.000e+00  7.170e-01  1.120e+00  0.000e+00  0.000e+00  1.091e+03  4.209e+01
 0.1140  1.15948e+01  8.817e+00  2.778e+00  0.000e+00  2.778e+00  0.000e+00  0.000e+00  0.000e+00  2.553e+00  2.254e-01  0.000e+00  0.000e+00  9.859e+02  1.332e+02
 0.1160  1.15939e+01  9.866e+00  1.728e+00  0.000e+00  1.728e+00  0.000e+00  0.000e+00  0.000e+00  1.673e+00  5.509e-02  0.000e+00  0.000e+00  1.103e+03  6.878e+01
 0.1180  1.15946e+01  9.751e+00  1.844e+00  0.000e+00  1.844e+00  0.000e+00  0.000e+00  0.000e+00  1.287e+00  5.566e-01  0.000e+00  0.000e+00  1.090e+03 -4.720e+01
 0.1200  1.15946e+01  9.907e+00  1.687e+00  0.000e+00  1.687e+00  0.000e+00  0.000e+00  0.000e+00  9.793e-01  7.079e-01  0.000e+00  0.000e+00  1.108e+03 -2.313e+01
 0.1220  1.15941e+01  9.874e+00  1.720e+00  0.000e+00  1.720e+00  0.000e+00  0.000e+00  0.000e+00  1.553e+00  1.677e-01  0.000e+00  0.000e+00  1.104e+03  1.016e+02
 0.1240  1.15948e+01  9.110e+00  2.485e+00  0.000e+00  2.485e+00  0.000e+00  0.000e+00  0.000e+00  2.345e+00  1.403e-01  0.000e+00  0.000e+00  1.019e+03  1.214e+02
 0.1260  1.15940e+01  9.989e+00  1.605e+00  0.000e+00  1.605e+00  0.000e+00  0.000e+00  0.000e+00  5.731e-01  1.032e+00  0.000e+00  0.000e+00  1.117e+03  6.385e+00
 0.1280  1.15954e+01  9.795e+00  1.801e+00  0.000e+00  1.801e+00  0.000e+00  0.000e+00  0.000e+00  1.219e+00  5.816e-01  0.000e+00  0.000e+00  1.095e+03 -4.982e+01
 0.1300  1.15931e+01  1.116e+01  4.334e-01  0.000e+00  4.334e-01  0.000e+00  0.000e+00  0.000e+00  3.383e-01  9.518e-02  0.000e+00  0.000e+00  1.248e+03  4.657e+01
 0.1320  1.15957e+01  7.686e+00  3.910e+00  0.000e+00  3.910e+00  0.000e+00  0.000e+00  0.000e+00  2.684e+00  1.225e+00  0.000e+00  0.000e+00  8.595e+02  1.305e+02
 0.1340  1.15938e+01  9.630e+00  1.964e+00  0.000e+00  1.964e+00  0.000e+00  0.000e+00  0.000e+00  8.570e-01  1.107e+00  0.000e+00  0.000e+00  1.077e+03  5.638e+01
 0.1360  1.15946e+01  1.020e+01  1.398e+00  0.000e+00  1.398e+00  0.000e+00  0.000e+00  0.000e+00  1.304e+00  9.442e-02  0.000e+00  0.000e+00  1.140e+03 -5.185e+01
 0.1380  1.15943e+01  1.017e+01  1.423e+00  0.000e+00  1.423e+00  0.000e+00  0.000e+00  0.000e+00  1.273e+00  1.496e-01  0.000e+00  0.000e+00  1.137e+03 -9.247e+00
 0.1400  1.15942e+01  9.400e+00  2.194e+00  0.000e+00  2.194e+00  0.000e+00  0.000e+00  0.000e+00  1.844e+00  3.494e-01  0.000e+00  0.000e+00  1.051e+03  1.161e+02
 0.1420  1.15951e+01  8.772e+00  2.823e+00  0.000e+00  2.823e+00  0.000e+00  0.000e+00  0.000e+00  2.637e+00  1.864e-01  0.000e+00  0.000e+00  9.809e+02  1.164e+02
 0.1440  1.15933e+01  1.110e+01  4.933e-01  0.000e+00  4.933e-01  0.000e+00  0.000e+00  0.000e+00  4.904e-01  2.911e-03  0.000e+00  0.000e+00  1.241e+03 -8.814e+00
 0.1460  1.15954e+01  9.211e+00  2.385e+00  0.000e+00  2.385e+00  0.000e+00  0.000e+00  0.000e+00  1.768e+00  6.163e-01  0.000e+00  0.000e+00  1.030e+03 -5.343e+01
 0.1480  1.15937e+01  9.620e+00  1.974e+00  0.000e+00  1.974e+00  0.000e+00  0.000e+00  0.000e+00  7.044e-01  1.269e+00  0.000e+00  0.000e+00  1.076e+03  5.232e+01
 0.1500  1.15953e+01  8.704e+00  2.892e+00  0.000e+00  2.892e+00  0.000e+00  0.000e+00  0.000e+00  2.494e+00  3.976e-01  0.000e+00  0.000e+00  9.733e+02  1.298e+02
 0.1520  1.15933e+01  1.097e+01  6.249e-01  0.000e+00  6.249e-01  0.000e+00  0.000e+00  0.000e+00  4.553e-01  1.697e-01  0.000e+00  0.000e+00  1.227e+03  5.429e+01
 0.1540  1.15954e+01  9.073e+00  2.522e+00  0.000e+00  2.522e+00  0.000e+00  0.000e+00  0.000e+00  1.199e+00  1.323e+00  0.000e+00  0.000e+00  1.015e+03 -4.317e+01
 0.1560  1.15943e+01  9.931e+00  1.663e+00  0.000e+00  1.663e+00  0.000e+00  0.000e+00  0.000e+00  9.758e-01  6.872e-01  0.000e+00  0.000e+00  1.111e+03  2.153e-01
 0.1580  1.15939e+01  9.994e+00  1.600e+00  0.000e+00  1.600e+00  0.000e+00  0.000e+00  0.000e+00  1.595e+00  4.663e-03  0.000e+00  0.000e+00  1.118e+03  1.104e+02
 0.1600  1.15952e+01  8.838e+00  2.757e+00  0.000e+00  2.757e+00  0.000e+00  0.000e+00  0.000e+00  2.247e+00  5.104e-01  0.000e+00  0.000e+00  9.883e+02  1.023e+02
 0.1620  1.15934e+01  1.070e+01  8.974e-01  0.000e+00  8.974e-01  0.000e+00  0.000e+00  0.000e+00  2.840e-01  6.133e-01  0.000e+00  0.000e+00  1.196e+03 -1.286e+01
 0.1640  1.15956e+01  9.078e+00  2.518e+00  0.000e+00  2.518e+00  0.000e+00  0.000e+00  0.000e+00  2.410e+00  1.076e-01  0.000e+00  0.000e+00  1.015e+03 -4.441e+01
 0.1660  1.15929e+01  1.077e+01  8.264e-01  0.000e+00  8.264e-01  0.000e+00  0.000e+00  0.000e+00  7.064e-01  1.200e-01  0.000e+00  0.000e+00  1.204e+03  6.035e+01
 0.1680  1.15957e+01  7.855e+00  3.740e+00  0.000e+00  3.740e+00  0.000e+00  0.000e+00  0.000e+00  2.932e+00  8.084e-01  0.000e+00  0.000e+00  8.784e+02  1.293e+02
 0.1700  1.15937e+01  9.890e+00  1.704e+00  0.000e+00  1.704e+00  0.000e+00  0.000e+00  0.000e+00  6.578e-01  1.046e+00  0.000e+00  0.000e+00  1.106e+03  5.033e+01
 0.1720  1.15949e+01  1.004e+01  1.558e+00  0.000e+00  1.558e+00  0.000e+00  0.000e+00  0.000e+00  1.377e+00  1.808e-01  0.000e+00  0.000e+00  1.122e+03 -4.470e+01
 0.1740  1.15941e+01  1.046e+01  1.132e+00  0.000e+00  1.132e+00  0.000e+00  0.000e+00  0.000e+00  8.501e-01  2.814e-01  0.000e+00  0.000e+00  1.170e+03  6.841e-01
 0.1760  1.15947e+01  9.135e+00  2.460e+00  0.000e+00  2.460e+00  0.000e+00  0.000e+00  0.000e+00  1.666e+00  7.937e-01  0.000e+00  0.000e+00  1.021e+03  1.081e+02
 0.1780  1.15948e+01  9.520e+00  2.075e+00  0.000e+00  2.075e+00  0.000e+00  0.000e+00  0.000e+00  1.940e+00  1.352e-01  0.000e+00  0.000e+00  1.065e+03  9.759e+01
 0.1800  1.15933e+01  1.090e+01  6.974e-01  0.000e+00  6.974e-01  0.000e+00  0.000e+00  0.000e+00  3.184e-01  3.790e-01  0.000e+00  0.000e+00  1.218e+03 -1.061e+01
 0.1820  1.15960e+01  8.194e+00  3.402e+00  0.000e+00  3.402e+00  0.000e+00  0.000e+00  0.000e+00  1.968e+00  1.434e+00  0.000e+00  0.000e+00  9.163e+02 -3.495e+01
 0.1840  1.15929e+01  1.032e+01  1.274e+00  0.000e+00  1.274e+00  0.000e+00  0.000e+00  0.000e+00  3.805e-01  8.938e-01  0.000e+00  0.000e+00  1.154e+03  6.438e+01
 0.1860  1.15958e+01  8.116e+00  3.479e+00  0.000e+00  3.479e+00  0.000e+00  0.000e+00  0.000e+00  3.406e+00  7.391e-02  0.000e+00  0.000e+00  9.076e+02  1.218e+02
 0.1880  1.15930e+01  1.100e+01  5.933e-01  0.000e+00  5.933e-01  0.000e+00  0.000e+00  0.000e+00  4.440e-01  1.493e-01  0.000e+00  0.000e+00  1.230e+03  4.176e+01
 0.1900  1.15957e+01  9.334e+00  2.262e+00  0.000e+00  2.262e+00  0.000e+00  0.000e+00  0.000e+00  1.710e+00  5.516e-01  0.000e+00  0.000e+00  1.044e+03 -4.407e+01
 0.1920  1.15938e+01  1.065e+01  9.473e-01  0.000e+00  9.473e-01  0.000e+00  0.000e+00  0.000e+00  6.844e-01  2.629e-01  0.000e+00  0.000e+00  1.191e+03  6.561e+00
 0.1940  1.15943e+01  9.606e+00  1.989e+00  0.000e+00  1.989e+00  0.000e+00  0.000e+00  0.000e+00  1.936e+00  5.291e-02  0.000e+00  0.000e+00  1.074e+03  1.097e+02
