#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_6_f.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_6_f.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 4.500000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.500000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.1650  2.30738e+01  7.975e+01 -5.668e+01 -6.314e+01  6.465e+00  0.000e+00  1.606e+01 -7.920e+01  3.883e+00  2.582e+00  0.000e+00  0.000e+00  1.408e+03  5.212e+02
 0.1700  2.12541e+01  7.134e+01 -5.009e+01 -6.806e+01  1.797e+01  0.000e+00  1.355e+01 -8.161e+01  1.102e+01  6.947e+00  0.000e+00  0.000e+00  1.260e+03  2.230e+03
 0.1750  1.94115e+01  7.423e+01 -5.482e+01 -6.750e+01  1.268e+01  0.000e+00  1.046e+01 -7.796e+01  7.747e+00  4.929e+00  0.000e+00  0.000e+00  1.311e+03  8.057e+02
 0.1800  1.75515e+01  7.230e+01 -5.474e+01 -7.009e+01  1.535e+01  0.000e+00  8.043e+00 -7.813e+01  1.009e+01  5.256e+00  0.000e+00  0.000e+00  1.277e+03  2.258e+03
 0.1850  1.57322e+01  7.222e+01 -5.649e+01 -6.832e+01  1.183e+01  0.000e+00  8.459e+00 -7.678e+01  8.326e+00  3.506e+00  0.000e+00  0.000e+00  1.275e+03  1.170e+03
 0.1900  1.39527e+01  6.838e+01 -5.443e+01 -6.860e+01  1.417e+01  0.000e+00  1.153e+01 -8.013e+01  7.384e+00  6.785e+00  0.000e+00  0.000e+00  1.207e+03  1.443e+03
 0.1950  1.22775e+01  6.443e+01 -5.216e+01 -6.468e+01  1.252e+01  0.000e+00  1.825e+01 -8.293e+01  5.705e+00  6.819e+00  0.000e+00  0.000e+00  1.138e+03  1.032e+03
 0.2000  1.08052e+01  6.286e+01 -5.205e+01 -5.849e+01  6.439e+00  0.000e+00  2.233e+01 -8.082e+01  4.188e+00  2.251e+00  0.000e+00  0.000e+00  1.110e+03 -5.338e+01
 0.2050  9.23238e+00  6.559e+01 -5.635e+01 -7.477e+01  1.841e+01  0.000e+00  1.759e+01 -9.235e+01  1.122e+01  7.188e+00  0.000e+00  0.000e+00  1.158e+03  2.060e+03
 0.2100  7.61870e+00  6.424e+01 -5.662e+01 -6.582e+01  9.195e+00  0.000e+00  1.199e+01 -7.781e+01  4.293e+00  4.901e+00  0.000e+00  0.000e+00  1.134e+03  2.943e+02
 0.2150  6.10929e+00  5.702e+01 -5.091e+01 -6.287e+01  1.196e+01  0.000e+00  7.357e+00 -7.023e+01  1.059e+01  1.376e+00  0.000e+00  0.000e+00  1.007e+03  2.279e+03
 0.2200  4.69361e+00  5.720e+01 -5.251e+01 -6.252e+01  1.002e+01  0.000e+00  4.914e+00 -6.744e+01  5.040e+00  4.977e+00  0.000e+00  0.000e+00  1.010e+03  6.217e+02
 0.2250  3.28585e+00  5.334e+01 -5.005e+01 -6.470e+01  1.465e+01  0.000e+00  4.095e+00 -6.880e+01  1.009e+01  4.559e+00  0.000e+00  0.000e+00  9.418e+02  2.157e+03
 0.2300  1.88440e+00  5.651e+01 -5.463e+01 -6.260e+01  7.970e+00  0.000e+00  4.492e+00 -6.709e+01  4.841e+00  3.129e+00  0.000e+00  0.000e+00  9.979e+02  1.257e+03
 0.2350  5.97612e-01  5.405e+01 -5.345e+01 -6.500e+01  1.155e+01  0.000e+00  5.636e+00 -7.064e+01  6.307e+00  5.241e+00  0.000e+00  0.000e+00  9.544e+02  1.371e+03
 0.2400 -6.66768e-01  4.945e+01 -5.012e+01 -5.835e+01  8.225e+00  0.000e+00  7.496e+00 -6.584e+01  5.929e+00  2.295e+00  0.000e+00  0.000e+00  8.732e+02  1.568e+03
 0.2450 -1.76694e+00  4.431e+01 -4.608e+01 -5.426e+01  8.188e+00  0.000e+00  9.269e+00 -6.353e+01  4.025e+00  4.163e+00  0.000e+00  0.000e+00  7.823e+02  3.041e+02
 0.2500 -2.78018e+00  4.286e+01 -4.564e+01 -5.762e+01  1.198e+01  0.000e+00  1.075e+01 -6.837e+01  8.941e+00  3.037e+00  0.000e+00  0.000e+00  7.568e+02  1.616e+03
 0.2550 -3.79881e+00  4.513e+01 -4.893e+01 -5.782e+01  8.888e+00  0.000e+00  1.256e+01 -7.038e+01  4.403e+00  4.486e+00  0.000e+00  0.000e+00  7.969e+02 -1.202e+02
 0.2600 -4.82399e+00  3.862e+01 -4.344e+01 -6.100e+01  1.756e+01  0.000e+00  1.519e+01 -7.619e+01  1.156e+01  6.004e+00  0.000e+00  0.000e+00  6.818e+02  1.505e+03
 0.2650 -5.79022e+00  4.122e+01 -4.701e+01 -5.842e+01  1.141e+01  0.000e+00  2.020e+01 -7.862e+01  4.753e+00  6.658e+00  0.000e+00  0.000e+00  7.279e+02 -5.039e+02
 0.2700 -6.77546e+00  4.491e+01 -5.169e+01 -6.808e+01  1.640e+01  0.000e+00  2.248e+01 -9.056e+01  1.276e+01  3.637e+00  0.000e+00  0.000e+00  7.930e+02  1.180e+03
 0.2750 -7.75246e+00  3.929e+01 -4.705e+01 -5.813e+01  1.108e+01  0.000e+00  2.115e+01 -7.928e+01  5.475e+00  5.607e+00  0.000e+00  0.000e+00  6.938e+02 -1.226e+02
 0.2800 -8.63729e+00  4.100e+01 -4.964e+01 -5.942e+01  9.782e+00  0.000e+00  1.550e+01 -7.492e+01  4.750e+00  5.032e+00  0.000e+00  0.000e+00  7.240e+02  6.585e+02
 0.2850 -9.55654e+00  4.051e+01 -5.007e+01 -6.345e+01  1.338e+01  0.000e+00  9.801e+00 -7.325e+01  5.812e+00  7.563e+00  0.000e+00  0.000e+00  7.153e+02  1.062e+03
 0.2900 -1.04286e+01  4.103e+01 -5.146e+01 -5.733e+01  5.863e+00  0.000e+00  6.724e+00 -6.405e+01  2.980e+00  2.883e+00  0.000e+00  0.000e+00  7.245e+02  5.820e+02
 0.2950 -1.13523e+01  4.100e+01 -5.235e+01 -6.684e+01  1.448e+01  0.000e+00  4.486e+00 -7.132e+01  9.345e+00  5.140e+00  0.000e+00  0.000e+00  7.239e+02  2.018e+03
 0.3000 -1.23160e+01  4.203e+01 -5.434e+01 -6.359e+01  9.244e+00  0.000e+00  3.353e+00 -6.694e+01  4.168e+00  5.077e+00  0.000e+00  0.000e+00  7.421e+02  7.439e+02
 0.3050 -1.31890e+01  3.421e+01 -4.740e+01 -5.965e+01  1.225e+01  0.000e+00  2.747e+00 -6.240e+01  1.004e+01  2.208e+00  0.000e+00  0.000e+00  6.041e+02  2.108e+03
 0.3100 -1.38853e+01  3.060e+01 -4.449e+01 -4.943e+01  4.940e+00  0.000e+00  2.485e+00 -5.191e+01  2.989e+00  1.950e+00  0.000e+00  0.000e+00  5.404e+02  3.258e+02
 0.3150 -1.44866e+01  2.605e+01 -4.054e+01 -5.204e+01  1.150e+01  0.000e+00  2.291e+00 -5.433e+01  7.005e+00  4.492e+00  0.000e+00  0.000e+00  4.600e+02  1.627e+03
 0.3200 -1.50725e+01  2.972e+01 -4.479e+01 -4.997e+01  5.174e+00  0.000e+00  2.337e+00 -5.231e+01  3.181e+00  1.993e+00  0.000e+00  0.000e+00  5.248e+02  7.071e+02
 0.3250 -1.56624e+01  3.010e+01 -4.577e+01 -5.317e+01  7.403e+00  0.000e+00  2.353e+00 -5.552e+01  4.550e+00  2.853e+00  0.000e+00  0.000e+00  5.316e+02  1.225e+03
 0.3300 -1.62404e+01  2.827e+01 -4.451e+01 -5.194e+01  7.428e+00  0.000e+00  2.645e+00 -5.458e+01  5.146e+00  2.282e+00  0.000e+00  0.000e+00  4.991e+02  1.092e+03
 0.3350 -1.67962e+01  2.739e+01 -4.419e+01 -5.167e+01  7.484e+00  0.000e+00  3.020e+00 -5.469e+01  3.204e+00  4.280e+00  0.000e+00  0.000e+00  4.837e+02  6.156e+02
 0.3400 -1.73655e+01  2.802e+01 -4.538e+01 -5.829e+01  1.290e+01  0.000e+00  3.406e+00 -6.170e+01  7.483e+00  5.422e+00  0.000e+00  0.000e+00  4.947e+02  1.533e+03
 0.3450 -1.79181e+01  2.821e+01 -4.613e+01 -5.142e+01  5.289e+00  0.000e+00  4.074e+00 -5.549e+01  3.197e+00  2.092e+00  0.000e+00  0.000e+00  4.981e+02  1.209e+02
 0.3500 -1.84412e+01  2.536e+01 -4.380e+01 -5.466e+01  1.086e+01  0.000e+00  4.458e+00 -5.912e+01  5.957e+00  4.907e+00  0.000e+00  0.000e+00  4.477e+02  1.535e+03
 0.3550 -1.89548e+01  2.740e+01 -4.636e+01 -5.681e+01  1.046e+01  0.000e+00  4.799e+00 -6.161e+01  2.643e+00  7.813e+00  0.000e+00  0.000e+00  4.838e+02  1.486e+01
 0.3600 -1.94795e+01  3.039e+01 -4.987e+01 -5.614e+01  6.271e+00  0.000e+00  5.371e+00 -6.151e+01  3.838e+00  2.433e+00  0.000e+00  0.000e+00  5.366e+02  1.397e+03
 0.3650 -2.00491e+01  3.206e+01 -5.210e+01 -6.016e+01  8.054e+00  0.000e+00  5.988e+00 -6.615e+01  3.435e+00  4.618e+00  0.000e+00  0.000e+00  5.660e+02  3.715e+02
 0.3700 -2.05984e+01  3.009e+01 -5.069e+01 -6.176e+01  1.108e+01  0.000e+00  7.335e+00 -6.910e+01  3.076e+00  8.000e+00  0.000e+00  0.000e+00  5.313e+02  9.340e+02
 0.3750 -2.11863e+01  3.494e+01 -5.613e+01 -6.415e+01  8.021e+00  0.000e+00  1.034e+01 -7.448e+01  6.541e+00  1.480e+00  0.000e+00  0.000e+00  6.169e+02  8.081e+02
 0.3800 -2.18257e+01  3.713e+01 -5.896e+01 -6.724e+01  8.284e+00  0.000e+00  1.493e+01 -8.217e+01  4.223e+00  4.061e+00  0.000e+00  0.000e+00  6.556e+02  4.495e+02
 0.3850 -2.24254e+01  3.277e+01 -5.520e+01 -6.765e+01  1.245e+01  0.000e+00  1.899e+01 -8.664e+01  8.871e+00  3.581e+00  0.000e+00  0.000e+00  5.787e+02  8.548e+02
 0.3900 -2.30378e+01  3.569e+01 -5.873e+01 -6.830e+01  9.566e+00  0.000e+00  1.851e+01 -8.681e+01  6.750e+00  2.817e+00  0.000e+00  0.000e+00  6.303e+02  1.828e+02
 0.3950 -2.36681e+01  3.477e+01 -5.844e+01 -6.954e+01  1.111e+01  0.000e+00  1.361e+01 -8.315e+01  8.366e+00  2.742e+00  0.000e+00  0.000e+00  6.139e+02  1.441e+03
 0.4000 -2.42777e+01  3.869e+01 -6.297e+01 -6.931e+01  6.337e+00  0.000e+00  9.560e+00 -7.887e+01  4.913e+00  1.424e+00  0.000e+00  0.000e+00  6.832e+02  3.537e+02
 0.4050 -2.49357e+01  3.763e+01 -6.257e+01 -7.126e+01  8.692e+00  0.000e+00  7.354e+00 -7.862e+01  6.723e+00  1.969e+00  0.000e+00  0.000e+00  6.645e+02  1.871e+03
 0.4100 -2.55990e+01  3.846e+01 -6.406e+01 -7.347e+01  9.407e+00  0.000e+00  6.260e+00 -7.973e+01  5.399e+00  4.008e+00  0.000e+00  0.000e+00  6.792e+02  6.769e+02
 0.4150 -2.62758e+01  4.106e+01 -6.733e+01 -7.363e+01  6.301e+00  0.000e+00  6.173e+00 -7.981e+01  5.242e+00  1.058e+00  0.000e+00  0.000e+00  7.249e+02  1.574e+03
 0.4200 -2.70063e+01  4.317e+01 -7.017e+01 -7.944e+01  9.266e+00  0.000e+00  6.797e+00 -8.624e+01  6.704e+00  2.562e+00  0.000e+00  0.000e+00  7.622e+02  1.278e+03
 0.4250 -2.77471e+01  4.157e+01 -6.932e+01 -8.081e+01  1.149e+01  0.000e+00  8.586e+00 -8.940e+01  2.773e+00  8.722e+00  0.000e+00  0.000e+00  7.340e+02  8.335e+02
 0.4300 -2.84712e+01  3.894e+01 -6.741e+01 -7.549e+01  8.084e+00  0.000e+00  1.299e+01 -8.848e+01  7.393e+00  6.912e-01  0.000e+00  0.000e+00  6.875e+02  1.259e+03
 0.4350 -2.90926e+01  3.467e+01 -6.376e+01 -7.356e+01  9.803e+00  0.000e+00  2.111e+01 -9.467e+01  2.076e+00  7.728e+00  0.000e+00  0.000e+00  6.121e+02 -6.189e+02
 0.4400 -2.96267e+01  2.765e+01 -5.728e+01 -7.617e+01  1.890e+01  0.000e+00  3.150e+01 -1.077e+02  1.012e+01  8.781e+00  0.000e+00  0.000e+00  4.882e+02  4.807e+02
 0.4450 -3.01526e+01  3.386e+01 -6.402e+01 -7.142e+01  7.403e+00  0.000e+00  3.360e+01 -1.050e+02  5.385e+00  2.017e+00  0.000e+00  0.000e+00  5.979e+02 -1.218e+03
 0.4500 -3.07721e+01  3.914e+01 -6.991e+01 -8.520e+01  1.529e+01  0.000e+00  2.470e+01 -1.099e+02  1.162e+01  3.671e+00  0.000e+00  0.000e+00  6.911e+02  1.220e+03
 0.4550 -3.14288e+01  3.799e+01 -6.942e+01 -7.869e+01  9.273e+00  0.000e+00  2.005e+01 -9.873e+01  5.623e+00  3.649e+00  0.000e+00  0.000e+00  6.707e+02 -2.855e+02
 0.4600 -3.20709e+01  3.715e+01 -6.922e+01 -7.908e+01  9.857e+00  0.000e+00  1.925e+01 -9.833e+01  7.321e+00  2.536e+00  0.000e+00  0.000e+00  6.559e+02  1.071e+03
 0.4650 -3.27295e+01  3.969e+01 -7.242e+01 -8.497e+01  1.255e+01  0.000e+00  2.035e+01 -1.053e+02  8.159e+00  4.389e+00  0.000e+00  0.000e+00  7.008e+02  2.480e+02
 0.4700 -3.33668e+01  3.830e+01 -7.167e+01 -7.738e+01  5.717e+00  0.000e+00  2.404e+01 -1.014e+02  3.696e+00  2.021e+00  0.000e+00  0.000e+00  6.762e+02  1.311e+02
 0.4750 -3.39252e+01  2.990e+01 -6.383e+01 -7.413e+01  1.030e+01  0.000e+00  2.976e+01 -1.039e+02  7.680e+00  2.624e+00  0.000e+00  0.000e+00  5.280e+02  5.965e+01
 0.4800 -3.44470e+01  3.221e+01 -6.666e+01 -8.250e+01  1.585e+01  0.000e+00  3.195e+01 -1.145e+02  7.081e+00  8.765e+00  0.000e+00  0.000e+00  5.687e+02 -8.363e+02
 0.4850 -3.49719e+01  3.156e+01 -6.653e+01 -7.712e+01  1.059e+01  0.000e+00  3.068e+01 -1.078e+02  9.217e+00  1.376e+00  0.000e+00  0.000e+00  5.572e+02  6.324e+02
 0.4900 -3.54789e+01  3.125e+01 -6.673e+01 -7.689e+01  1.016e+01  0.000e+00  2.486e+01 -1.017e+02  7.276e+00  2.881e+00  0.000e+00  0.000e+00  5.518e+02 -8.147e+02
 0.4950 -3.60360e+01  3.323e+01 -6.926e+01 -8.420e+01  1.494e+01  0.000e+00  1.839e+01 -1.026e+02  7.321e+00  7.614e+00  0.000e+00  0.000e+00  5.867e+02  1.465e+03
 0.5000 -3.66073e+01  3.364e+01 -7.025e+01 -7.855e+01  8.295e+00  0.000e+00  1.444e+01 -9.298e+01  7.450e+00  8.448e-01  0.000e+00  0.000e+00  5.940e+02  6.966e+01
 0.5050 -3.71104e+01  3.085e+01 -6.796e+01 -7.435e+01  6.389e+00  0.000e+00  1.176e+01 -8.611e+01  4.138e+00  2.251e+00  0.000e+00  0.000e+00  5.447e+02  1.176e+03
 0.5100 -3.76048e+01  3.078e+01 -6.839e+01 -8.088e+01  1.250e+01  0.000e+00  9.829e+00 -9.071e+01  6.711e+00  5.785e+00  0.000e+00  0.000e+00  5.435e+02  8.221e+02
