#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\hexane.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\hexane_optim.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\hexane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\hexane.xyz
# RANDOMSEED 558222221
# TEMPERATURE 500.000000 K
# BOUNDARY 21.750000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 10.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 60000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   9132  2.52286e+01 -4.029e-02  2.527e+01  0.000e+00 -3.686e-01  3.283e-01  9.926e+00  1.238e+01  2.961e+00  0.000e+00
   9136  2.49663e+01  2.868e-02  2.494e+01  0.000e+00 -3.025e-01  3.311e-01  1.117e+01  1.084e+01  2.930e+00  0.000e+00
   9140  2.67048e+01  6.158e-03  2.670e+01  0.000e+00 -3.250e-01  3.311e-01  1.397e+01  9.789e+00  2.938e+00  0.000e+00
   9144  2.77371e+01 -9.367e-03  2.775e+01  0.000e+00 -3.416e-01  3.322e-01  1.427e+01  1.056e+01  2.918e+00  0.000e+00
   9148  3.08441e+01  4.160e-03  3.084e+01  0.000e+00 -3.281e-01  3.322e-01  1.711e+01  1.078e+01  2.954e+00  0.000e+00
   9152  2.73413e+01 -1.570e-02  2.736e+01  0.000e+00 -3.481e-01  3.324e-01  1.268e+01  1.171e+01  2.973e+00  0.000e+00
   9156  2.49331e+01  2.186e-03  2.493e+01  0.000e+00 -3.290e-01  3.312e-01  9.824e+00  1.214e+01  2.965e+00  0.000e+00
   9160  2.18399e+01  1.146e-02  2.183e+01  0.000e+00 -3.190e-01  3.304e-01  8.252e+00  1.072e+01  2.859e+00  0.000e+00
   9164  2.25808e+01 -3.054e-03  2.258e+01  0.000e+00 -3.340e-01  3.309e-01  7.181e+00  1.251e+01  2.889e+00  0.000e+00
   9168  2.33110e+01 -5.733e-02  2.337e+01  0.000e+00 -3.880e-01  3.307e-01  9.072e+00  1.137e+01  2.929e+00  0.000e+00
   9172  2.28956e+01 -9.035e-02  2.299e+01  0.000e+00 -4.190e-01  3.286e-01  9.145e+00  1.097e+01  2.868e+00  0.000e+00
   9176  2.20326e+01 -9.460e-02  2.213e+01  0.000e+00 -4.212e-01  3.266e-01  8.768e+00  1.057e+01  2.791e+00  0.000e+00
   9180  2.37271e+01 -1.014e-01  2.383e+01  0.000e+00 -4.273e-01  3.259e-01  9.170e+00  1.179e+01  2.867e+00  0.000e+00
   9184  2.51504e+01 -1.067e-01  2.526e+01  0.000e+00 -4.322e-01  3.256e-01  1.103e+01  1.141e+01  2.822e+00  0.000e+00
   9188  2.46739e+01 -1.214e-01  2.480e+01  0.000e+00 -4.475e-01  3.261e-01  1.205e+01  9.782e+00  2.959e+00  0.000e+00
   9192  2.42247e+01 -9.130e-02  2.432e+01  0.000e+00 -4.196e-01  3.283e-01  1.129e+01  1.007e+01  2.955e+00  0.000e+00
   9196  2.19021e+01 -8.756e-02  2.199e+01  0.000e+00 -4.166e-01  3.290e-01  9.684e+00  9.321e+00  2.985e+00  0.000e+00
   9200  2.24667e+01 -9.322e-02  2.256e+01  0.000e+00 -4.233e-01  3.300e-01  1.128e+01  8.317e+00  2.966e+00  0.000e+00
   9204  2.18129e+01 -8.616e-02  2.190e+01  0.000e+00 -4.132e-01  3.271e-01  9.698e+00  9.233e+00  2.968e+00  0.000e+00
   9208  2.34944e+01 -8.584e-02  2.358e+01  0.000e+00 -4.112e-01  3.254e-01  8.887e+00  1.170e+01  2.997e+00  0.000e+00
   9212  2.33378e+01 -3.284e-02  2.337e+01  0.000e+00 -3.587e-01  3.259e-01  8.362e+00  1.206e+01  2.948e+00  0.000e+00
   9216  2.35774e+01 -3.299e-02  2.361e+01  0.000e+00 -3.570e-01  3.240e-01  8.627e+00  1.202e+01  2.965e+00  0.000e+00
   9220  2.48652e+01 -2.352e-02  2.489e+01  0.000e+00 -3.526e-01  3.291e-01  9.817e+00  1.222e+01  2.850e+00  0.000e+00
   9224  2.36322e+01 -2.903e-02  2.366e+01  0.000e+00 -3.581e-01  3.291e-01  1.041e+01  1.045e+01  2.797e+00  0.000e+00
   9228  2.85482e+01 -4.334e-02  2.859e+01  0.000e+00 -3.698e-01  3.265e-01  1.546e+01  1.030e+01  2.832e+00  0.000e+00
   9232  2.64964e+01  1.308e-02  2.648e+01  0.000e+00 -3.177e-01  3.308e-01  1.405e+01  9.515e+00  2.920e+00  0.000e+00
   9236  2.87354e+01  1.451e-02  2.872e+01  0.000e+00 -3.157e-01  3.302e-01  1.459e+01  1.126e+01  2.873e+00  0.000e+00
   9240  2.97103e+01  8.230e-03  2.970e+01  0.000e+00 -3.201e-01  3.284e-01  1.564e+01  1.133e+01  2.738e+00  0.000e+00
   9244  2.69766e+01  1.538e-03  2.698e+01  0.000e+00 -3.253e-01  3.268e-01  1.274e+01  1.144e+01  2.792e+00  0.000e+00
   9248  2.70135e+01  1.228e-01  2.689e+01  0.000e+00 -2.092e-01  3.319e-01  1.245e+01  1.157e+01  2.876e+00  0.000e+00
   9252  2.45961e+01  1.587e-01  2.444e+01  0.000e+00 -1.760e-01  3.346e-01  9.630e+00  1.201e+01  2.802e+00  0.000e+00
   9256  2.64618e+01  1.360e-01  2.633e+01  0.000e+00 -1.982e-01  3.342e-01  1.242e+01  1.101e+01  2.894e+00  0.000e+00
   9260  2.70993e+01  2.497e-01  2.685e+01  0.000e+00 -8.702e-02  3.367e-01  1.294e+01  1.105e+01  2.868e+00  0.000e+00
   9264  2.72125e+01  3.067e-01  2.691e+01  0.000e+00 -3.284e-02  3.395e-01  1.273e+01  1.115e+01  3.018e+00  0.000e+00
   9268  2.62747e+01  2.801e-01  2.599e+01  0.000e+00 -6.105e-02  3.411e-01  1.387e+01  9.134e+00  2.991e+00  0.000e+00
   9272  2.60817e+01  3.024e-01  2.578e+01  0.000e+00 -3.723e-02  3.396e-01  1.127e+01  1.145e+01  3.057e+00  0.000e+00
   9276  2.29148e+01  3.782e-01  2.254e+01  0.000e+00  3.583e-02  3.424e-01  9.077e+00  1.049e+01  2.972e+00  0.000e+00
   9280  2.56619e+01  3.437e-01  2.532e+01  0.000e+00  2.343e-03  3.413e-01  1.280e+01  9.610e+00  2.911e+00  0.000e+00
   9284  2.82034e+01  2.884e-01  2.792e+01  0.000e+00 -5.229e-02  3.407e-01  1.383e+01  1.130e+01  2.786e+00  0.000e+00
   9288  2.93762e+01  3.166e-01  2.906e+01  0.000e+00 -2.386e-02  3.404e-01  1.629e+01  1.006e+01  2.705e+00  0.000e+00
   9292  2.64474e+01  3.358e-01  2.611e+01  0.000e+00 -4.581e-03  3.403e-01  1.439e+01  9.157e+00  2.568e+00  0.000e+00
   9296  2.33790e+01  3.166e-01  2.306e+01  0.000e+00 -1.968e-02  3.363e-01  1.157e+01  8.791e+00  2.700e+00  0.000e+00
   9300  2.27165e+01  2.422e-01  2.247e+01  0.000e+00 -9.394e-02  3.362e-01  1.032e+01  9.569e+00  2.587e+00  0.000e+00
   9304  2.34814e+01  1.625e-01  2.332e+01  0.000e+00 -1.736e-01  3.362e-01  1.094e+01  9.785e+00  2.596e+00  0.000e+00
   9308  2.77798e+01  2.345e-01  2.755e+01  0.000e+00 -1.028e-01  3.373e-01  1.516e+01  9.695e+00  2.695e+00  0.000e+00
   9312  2.55959e+01  1.912e-01  2.540e+01  0.000e+00 -1.459e-01  3.371e-01  1.353e+01  9.163e+00  2.712e+00  0.000e+00
   9316  2.56794e+01  2.828e-01  2.540e+01  0.000e+00 -5.534e-02  3.382e-01  1.498e+01  7.773e+00  2.642e+00  0.000e+00
   9320  2.45983e+01  1.906e-01  2.441e+01  0.000e+00 -1.459e-01  3.365e-01  1.462e+01  7.114e+00  2.670e+00  0.000e+00
   9324  2.94251e+01  2.100e-01  2.922e+01  0.000e+00 -1.277e-01  3.377e-01  1.946e+01  7.057e+00  2.698e+00  0.000e+00
   9328  3.10842e+01  2.030e-01  3.088e+01  0.000e+00 -1.322e-01  3.352e-01  2.176e+01  6.344e+00  2.778e+00  0.000e+00
   9332  2.93381e+01  1.968e-01  2.914e+01  0.000e+00 -1.367e-01  3.335e-01  1.984e+01  6.517e+00  2.785e+00  0.000e+00
   9336  2.78627e+01  2.563e-01  2.761e+01  0.000e+00 -7.844e-02  3.348e-01  1.865e+01  6.140e+00  2.812e+00  0.000e+00
   9340  3.11059e+01  3.661e-01  3.074e+01  0.000e+00  3.125e-02  3.348e-01  2.013e+01  7.718e+00  2.892e+00  0.000e+00
   9344  3.53507e+01  3.164e-01  3.503e+01  0.000e+00 -1.752e-02  3.339e-01  2.176e+01  1.023e+01  3.039e+00  0.000e+00
   9348  3.52412e+01  2.732e-01  3.497e+01  0.000e+00 -6.312e-02  3.363e-01  2.130e+01  1.047e+01  3.194e+00  0.000e+00
   9352  3.61829e+01  2.453e-01  3.594e+01  0.000e+00 -8.840e-02  3.337e-01  2.212e+01  1.072e+01  3.092e+00  0.000e+00
   9356  3.60483e+01  3.754e-01  3.567e+01  0.000e+00  4.094e-02  3.345e-01  2.197e+01  1.070e+01  3.006e+00  0.000e+00
   9360  3.12365e+01  3.260e-01  3.091e+01  0.000e+00 -7.141e-03  3.331e-01  1.916e+01  8.789e+00  2.962e+00  0.000e+00
   9364  2.84748e+01  4.006e-01  2.807e+01  0.000e+00  6.442e-02  3.362e-01  1.593e+01  8.927e+00  3.215e+00  0.000e+00
   9368  2.93435e+01  3.491e-01  2.899e+01  0.000e+00  1.571e-02  3.334e-01  1.676e+01  9.103e+00  3.130e+00  0.000e+00
   9372  3.05610e+01  3.341e-01  3.023e+01  0.000e+00  1.355e-03  3.328e-01  1.874e+01  8.436e+00  3.054e+00  0.000e+00
   9376  3.02558e+01  2.283e-01  3.003e+01  0.000e+00 -1.041e-01  3.324e-01  1.833e+01  8.510e+00  3.191e+00  0.000e+00
   9380  3.22514e+01  2.755e-01  3.198e+01  0.000e+00 -5.642e-02  3.319e-01  1.913e+01  9.604e+00  3.237e+00  0.000e+00
   9384  2.96567e+01  3.290e-01  2.933e+01  0.000e+00 -4.474e-03  3.335e-01  1.634e+01  9.696e+00  3.293e+00  0.000e+00
   9388  2.87971e+01  3.655e-01  2.843e+01  0.000e+00  2.848e-02  3.370e-01  1.542e+01  9.772e+00  3.240e+00  0.000e+00
   9392  2.60632e+01  3.317e-01  2.573e+01  0.000e+00 -5.889e-03  3.376e-01  1.417e+01  8.403e+00  3.154e+00  0.000e+00
   9396  2.77281e+01  4.437e-01  2.728e+01  0.000e+00  1.029e-01  3.408e-01  1.651e+01  7.656e+00  3.115e+00  0.000e+00
   9400  2.79011e+01  4.543e-01  2.745e+01  0.000e+00  1.133e-01  3.409e-01  1.687e+01  7.410e+00  3.163e+00  0.000e+00
   9404  2.65557e+01  4.652e-01  2.609e+01  0.000e+00  1.226e-01  3.426e-01  1.525e+01  7.726e+00  3.113e+00  0.000e+00
   9408  2.57806e+01  5.193e-01  2.526e+01  0.000e+00  1.748e-01  3.445e-01  1.369e+01  8.411e+00  3.159e+00  0.000e+00
   9412  2.36390e+01  5.654e-01  2.307e+01  0.000e+00  2.220e-01  3.434e-01  1.251e+01  7.380e+00  3.182e+00  0.000e+00
   9416  2.23267e+01  6.063e-01  2.172e+01  0.000e+00  2.622e-01  3.441e-01  1.056e+01  7.940e+00  3.223e+00  0.000e+00
   9420  1.86059e+01  3.725e-01  1.823e+01  0.000e+00  3.218e-02  3.403e-01  7.093e+00  7.955e+00  3.185e+00  0.000e+00
   9424  2.01175e+01  2.703e-01  1.985e+01  0.000e+00 -6.888e-02  3.391e-01  6.653e+00  1.009e+01  3.110e+00  0.000e+00
   9428  1.97985e+01  3.580e-01  1.944e+01  0.000e+00  1.518e-02  3.428e-01  6.758e+00  9.553e+00  3.130e+00  0.000e+00
   9432  1.97967e+01  2.774e-01  1.952e+01  0.000e+00 -6.714e-02  3.445e-01  7.441e+00  8.892e+00  3.186e+00  0.000e+00
   9436  1.91740e+01  2.288e-01  1.895e+01  0.000e+00 -1.136e-01  3.423e-01  5.947e+00  9.904e+00  3.095e+00  0.000e+00
   9440  1.79109e+01  2.852e-01  1.763e+01  0.000e+00 -5.843e-02  3.436e-01  4.735e+00  9.789e+00  3.102e+00  0.000e+00
   9444  1.76726e+01  3.910e-01  1.728e+01  0.000e+00  4.395e-02  3.470e-01  4.668e+00  9.493e+00  3.121e+00  0.000e+00
   9448  1.68005e+01  4.013e-01  1.640e+01  0.000e+00  5.375e-02  3.475e-01  4.222e+00  9.070e+00  3.107e+00  0.000e+00
   9452  1.77133e+01  4.796e-01  1.723e+01  0.000e+00  1.307e-01  3.489e-01  3.212e+00  1.097e+01  3.051e+00  0.000e+00
   9456  1.78607e+01  3.466e-01  1.751e+01  0.000e+00 -4.045e-03  3.507e-01  3.218e+00  1.130e+01  3.000e+00  0.000e+00
   9460  2.02767e+01  3.081e-01  1.997e+01  0.000e+00 -4.045e-02  3.485e-01  4.193e+00  1.278e+01  2.994e+00  0.000e+00
   9464  2.23536e+01  3.610e-01  2.199e+01  0.000e+00  7.351e-03  3.536e-01  6.724e+00  1.211e+01  3.159e+00  0.000e+00
   9468  2.21613e+01  2.611e-01  2.190e+01  0.000e+00 -9.256e-02  3.536e-01  6.539e+00  1.213e+01  3.230e+00  0.000e+00
   9472  2.31133e+01  2.114e-01  2.290e+01  0.000e+00 -1.438e-01  3.553e-01  7.612e+00  1.198e+01  3.313e+00  0.000e+00
   9476  2.31997e+01  2.959e-01  2.290e+01  0.000e+00 -6.178e-02  3.577e-01  6.935e+00  1.262e+01  3.348e+00  0.000e+00
   9480  2.28726e+01  3.501e-01  2.252e+01  0.000e+00 -8.755e-03  3.589e-01  8.233e+00  1.095e+01  3.336e+00  0.000e+00
   9484  2.19163e+01  1.955e-01  2.172e+01  0.000e+00 -1.602e-01  3.557e-01  8.162e+00  1.018e+01  3.380e+00  0.000e+00
   9488  2.10553e+01  2.014e-01  2.085e+01  0.000e+00 -1.549e-01  3.562e-01  7.162e+00  1.028e+01  3.411e+00  0.000e+00
   9492  2.25562e+01  1.287e-01  2.243e+01  0.000e+00 -2.217e-01  3.504e-01  7.529e+00  1.146e+01  3.441e+00  0.000e+00
   9496  2.35030e+01  8.674e-02  2.342e+01  0.000e+00 -2.638e-01  3.505e-01  6.838e+00  1.323e+01  3.349e+00  0.000e+00
   9500  2.44871e+01  8.496e-02  2.440e+01  0.000e+00 -2.675e-01  3.524e-01  1.009e+01  1.088e+01  3.433e+00  0.000e+00
   9504  2.64081e+01  5.364e-02  2.635e+01  0.000e+00 -2.974e-01  3.510e-01  1.122e+01  1.168e+01  3.446e+00  0.000e+00
   9508  2.59984e+01  1.097e-01  2.589e+01  0.000e+00 -2.430e-01  3.527e-01  9.685e+00  1.277e+01  3.436e+00  0.000e+00
   9512  2.32450e+01  1.092e-01  2.314e+01  0.000e+00 -2.417e-01  3.509e-01  7.984e+00  1.172e+01  3.434e+00  0.000e+00
   9516  2.28314e+01  9.074e-02  2.274e+01  0.000e+00 -2.597e-01  3.504e-01  7.591e+00  1.165e+01  3.499e+00  0.000e+00
   9520  2.29523e+01  8.546e-02  2.287e+01  0.000e+00 -2.625e-01  3.480e-01  6.633e+00  1.267e+01  3.567e+00  0.000e+00
   9524  2.33205e+01  9.309e-02  2.323e+01  0.000e+00 -2.531e-01  3.462e-01  6.158e+00  1.357e+01  3.501e+00  0.000e+00
   9528  2.28323e+01  9.840e-02  2.273e+01  0.000e+00 -2.474e-01  3.458e-01  5.688e+00  1.352e+01  3.529e+00  0.000e+00
   9532  2.17191e+01  4.387e-02  2.168e+01  0.000e+00 -2.996e-01  3.435e-01  4.097e+00  1.392e+01  3.660e+00  0.000e+00
   9536  2.27307e+01  6.491e-02  2.267e+01  0.000e+00 -2.782e-01  3.431e-01  4.052e+00  1.509e+01  3.523e+00  0.000e+00
   9540  2.42773e+01  2.134e-02  2.426e+01  0.000e+00 -3.147e-01  3.361e-01  4.186e+00  1.657e+01  3.501e+00  0.000e+00
   9544  2.43535e+01  2.920e-02  2.432e+01  0.000e+00 -3.085e-01  3.377e-01  3.798e+00  1.700e+01  3.523e+00  0.000e+00
   9548  2.74414e+01  1.331e-02  2.743e+01  0.000e+00 -3.234e-01  3.367e-01  6.425e+00  1.752e+01  3.481e+00  0.000e+00
   9552  2.65252e+01  5.501e-02  2.647e+01  0.000e+00 -2.814e-01  3.365e-01  5.851e+00  1.720e+01  3.423e+00  0.000e+00
   9556  2.46470e+01  5.967e-02  2.459e+01  0.000e+00 -2.785e-01  3.382e-01  4.957e+00  1.627e+01  3.363e+00  0.000e+00
   9560  2.49199e+01  7.911e-02  2.484e+01  0.000e+00 -2.608e-01  3.399e-01  6.149e+00  1.537e+01  3.318e+00  0.000e+00
   9564  2.80927e+01  1.345e-01  2.796e+01  0.000e+00 -2.088e-01  3.433e-01  7.285e+00  1.727e+01  3.400e+00  0.000e+00
   9568  2.51436e+01  1.256e-01  2.502e+01  0.000e+00 -2.167e-01  3.423e-01  6.775e+00  1.488e+01  3.366e+00  0.000e+00
   9572  2.95312e+01  1.657e-01  2.937e+01  0.000e+00 -1.774e-01  3.431e-01  9.853e+00  1.607e+01  3.443e+00  0.000e+00
   9576  2.80859e+01  1.490e-01  2.794e+01  0.000e+00 -1.955e-01  3.445e-01  1.001e+01  1.447e+01  3.449e+00  0.000e+00
   9580  2.92042e+01  1.419e-01  2.906e+01  0.000e+00 -2.033e-01  3.452e-01  1.035e+01  1.513e+01  3.579e+00  0.000e+00
   9584  3.01119e+01  1.250e-01  2.999e+01  0.000e+00 -2.206e-01  3.456e-01  9.807e+00  1.654e+01  3.637e+00  0.000e+00
   9588  2.87908e+01  8.077e-02  2.871e+01  0.000e+00 -2.608e-01  3.415e-01  8.936e+00  1.624e+01  3.530e+00  0.000e+00
   9592  2.55710e+01  6.991e-02  2.550e+01  0.000e+00 -2.717e-01  3.416e-01  8.651e+00  1.327e+01  3.580e+00  0.000e+00
   9596  2.82969e+01  2.627e-02  2.827e+01  0.000e+00 -3.105e-01  3.368e-01  1.090e+01  1.380e+01  3.568e+00  0.000e+00
   9600  2.71066e+01 -6.493e-03  2.711e+01  0.000e+00 -3.411e-01  3.346e-01  9.032e+00  1.443e+01  3.651e+00  0.000e+00
   9604  2.79615e+01 -2.630e-02  2.799e+01  0.000e+00 -3.593e-01  3.330e-01  9.094e+00  1.530e+01  3.596e+00  0.000e+00
   9608  2.55699e+01 -2.105e-02  2.559e+01  0.000e+00 -3.580e-01  3.369e-01  8.413e+00  1.341e+01  3.764e+00  0.000e+00
   9612  2.67952e+01  5.414e-03  2.679e+01  0.000e+00 -3.312e-01  3.366e-01  8.183e+00  1.465e+01  3.953e+00  0.000e+00
   9616  2.96880e+01  1.934e-02  2.967e+01  0.000e+00 -3.175e-01  3.369e-01  1.105e+01  1.485e+01  3.761e+00  0.000e+00
   9620  2.71783e+01  3.197e-02  2.715e+01  0.000e+00 -3.042e-01  3.362e-01  9.597e+00  1.385e+01  3.698e+00  0.000e+00
   9624  2.63536e+01 -2.367e-03  2.636e+01  0.000e+00 -3.368e-01  3.344e-01  8.209e+00  1.450e+01  3.646e+00  0.000e+00
   9628  2.77539e+01  6.759e-02  2.769e+01  0.000e+00 -2.694e-01  3.369e-01  9.442e+00  1.447e+01  3.771e+00  0.000e+00
   9632  2.85156e+01  7.249e-02  2.844e+01  0.000e+00 -2.643e-01  3.368e-01  1.185e+01  1.279e+01  3.803e+00  0.000e+00
   9636  2.89903e+01  1.250e-01  2.887e+01  0.000e+00 -2.140e-01  3.389e-01  1.130e+01  1.376e+01  3.799e+00  0.000e+00
   9640  2.83371e+01  1.513e-01  2.819e+01  0.000e+00 -1.927e-01  3.441e-01  1.154e+01  1.273e+01  3.915e+00  0.000e+00
   9644  2.80932e+01  1.262e-01  2.797e+01  0.000e+00 -2.154e-01  3.415e-01  1.023e+01  1.391e+01  3.822e+00  0.000e+00
   9648  2.65817e+01  6.733e-02  2.651e+01  0.000e+00 -2.703e-01  3.376e-01  9.252e+00  1.347e+01  3.794e+00  0.000e+00
   9652  2.88287e+01  4.161e-02  2.879e+01  0.000e+00 -2.958e-01  3.374e-01  1.017e+01  1.467e+01  3.946e+00  0.000e+00
   9656  2.75143e+01  2.722e-02  2.749e+01  0.000e+00 -3.083e-01  3.355e-01  7.891e+00  1.557e+01  4.026e+00  0.000e+00
   9660  2.77492e+01  1.822e-02  2.773e+01  0.000e+00 -3.174e-01  3.357e-01  8.568e+00  1.516e+01  4.007e+00  0.000e+00
   9664  2.52294e+01  4.112e-02  2.519e+01  0.000e+00 -2.940e-01  3.351e-01  6.813e+00  1.439e+01  3.981e+00  0.000e+00
   9668  2.37931e+01  4.333e-02  2.375e+01  0.000e+00 -2.928e-01  3.362e-01  5.439e+00  1.438e+01  3.930e+00  0.000e+00
   9672  2.43560e+01 -1.172e-03  2.436e+01  0.000e+00 -3.356e-01  3.344e-01  5.261e+00  1.511e+01  3.989e+00  0.000e+00
   9676  2.70636e+01  5.028e-02  2.701e+01  0.000e+00 -2.845e-01  3.348e-01  5.687e+00  1.731e+01  4.016e+00  0.000e+00
   9680  2.68113e+01  4.661e-02  2.676e+01  0.000e+00 -2.890e-01  3.356e-01  4.971e+00  1.782e+01  3.971e+00  0.000e+00
   9684  2.45294e+01  5.339e-02  2.448e+01  0.000e+00 -2.859e-01  3.392e-01  3.547e+00  1.693e+01  3.999e+00  0.000e+00
   9688  2.62401e+01  9.958e-02  2.614e+01  0.000e+00 -2.418e-01  3.414e-01  5.262e+00  1.677e+01  4.110e+00  0.000e+00
   9692  2.83497e+01  9.245e-02  2.826e+01  0.000e+00 -2.485e-01  3.410e-01  6.391e+00  1.774e+01  4.123e+00  0.000e+00
   9696  2.96513e+01  7.263e-02  2.958e+01  0.000e+00 -2.679e-01  3.405e-01  7.346e+00  1.804e+01  4.194e+00  0.000e+00
   9700  2.97571e+01  5.722e-02  2.970e+01  0.000e+00 -2.836e-01  3.408e-01  7.037e+00  1.843e+01  4.231e+00  0.000e+00
   9704  3.11373e+01  5.449e-02  3.108e+01  0.000e+00 -2.864e-01  3.409e-01  1.025e+01  1.658e+01  4.250e+00  0.000e+00
   9708  3.29411e+01  8.152e-02  3.286e+01  0.000e+00 -2.603e-01  3.418e-01  1.147e+01  1.714e+01  4.243e+00  0.000e+00
   9712  3.29041e+01  1.086e-01  3.280e+01  0.000e+00 -2.359e-01  3.445e-01  1.280e+01  1.578e+01  4.219e+00  0.000e+00
   9716  3.21704e+01  9.380e-02  3.208e+01  0.000e+00 -2.527e-01  3.465e-01  1.355e+01  1.438e+01  4.143e+00  0.000e+00
   9720  3.31408e+01  1.381e-01  3.300e+01  0.000e+00 -2.078e-01  3.458e-01  1.173e+01  1.706e+01  4.216e+00  0.000e+00
   9724  3.14208e+01  1.633e-01  3.126e+01  0.000e+00 -1.853e-01  3.486e-01  1.180e+01  1.523e+01  4.225e+00  0.000e+00
   9728  3.31945e+01  1.637e-01  3.303e+01  0.000e+00 -1.844e-01  3.480e-01  1.213e+01  1.659e+01  4.308e+00  0.000e+00
   9732  3.18481e+01  1.071e-01  3.174e+01  0.000e+00 -2.387e-01  3.458e-01  1.023e+01  1.732e+01  4.196e+00  0.000e+00
   9736  3.43214e+01  8.435e-02  3.424e+01  0.000e+00 -2.627e-01  3.470e-01  1.380e+01  1.621e+01  4.223e+00  0.000e+00
   9740  2.98074e+01  1.334e-01  2.967e+01  0.000e+00 -2.178e-01  3.512e-01  1.192e+01  1.349e+01  4.264e+00  0.000e+00
   9744  3.04156e+01  1.321e-01  3.028e+01  0.000e+00 -2.150e-01  3.472e-01  1.235e+01  1.381e+01  4.118e+00  0.000e+00
   9748  3.08769e+01  2.293e-01  3.065e+01  0.000e+00 -1.216e-01  3.509e-01  1.341e+01  1.310e+01  4.134e+00  0.000e+00
   9752  3.03498e+01  1.892e-01  3.016e+01  0.000e+00 -1.613e-01  3.504e-01  1.366e+01  1.241e+01  4.089e+00  0.000e+00
   9756  3.14840e+01  3.049e-01  3.118e+01  0.000e+00 -4.655e-02  3.514e-01  1.176e+01  1.533e+01  4.095e+00  0.000e+00
   9760  2.99972e+01  3.077e-01  2.969e+01  0.000e+00 -4.407e-02  3.518e-01  1.039e+01  1.522e+01  4.086e+00  0.000e+00
   9764  3.16750e+01  3.017e-01  3.137e+01  0.000e+00 -5.300e-02  3.547e-01  1.388e+01  1.340e+01  4.097e+00  0.000e+00
   9768  3.07326e+01  3.411e-01  3.039e+01  0.000e+00 -1.501e-02  3.561e-01  1.357e+01  1.273e+01  4.091e+00  0.000e+00
   9772  3.04397e+01  2.987e-01  3.014e+01  0.000e+00 -5.857e-02  3.572e-01  1.373e+01  1.230e+01  4.114e+00  0.000e+00
   9776  3.13767e+01  2.437e-01  3.113e+01  0.000e+00 -1.116e-01  3.553e-01  1.263e+01  1.445e+01  4.052e+00  0.000e+00
   9780  3.24356e+01  1.994e-01  3.224e+01  0.000e+00 -1.553e-01  3.547e-01  1.157e+01  1.658e+01  4.094e+00  0.000e+00
   9784  2.78013e+01  2.109e-01  2.759e+01  0.000e+00 -1.402e-01  3.512e-01  7.572e+00  1.593e+01  4.088e+00  0.000e+00
   9788  2.69857e+01  2.855e-01  2.670e+01  0.000e+00 -6.850e-02  3.540e-01  6.248e+00  1.637e+01  4.085e+00  0.000e+00
   9792  2.91975e+01  3.280e-01  2.887e+01  0.000e+00 -2.776e-02  3.558e-01  6.801e+00  1.793e+01  4.135e+00  0.000e+00
   9796  2.88346e+01  2.789e-01  2.856e+01  0.000e+00 -7.631e-02  3.552e-01  9.121e+00  1.528e+01  4.154e+00  0.000e+00
   9800  2.69143e+01  2.536e-01  2.666e+01  0.000e+00 -9.599e-02  3.496e-01  7.030e+00  1.540e+01  4.235e+00  0.000e+00
   9804  2.78952e+01  2.580e-01  2.764e+01  0.000e+00 -9.293e-02  3.510e-01  8.797e+00  1.461e+01  4.233e+00  0.000e+00
   9808  3.17072e+01  2.762e-01  3.143e+01  0.000e+00 -7.714e-02  3.534e-01  1.233e+01  1.482e+01  4.285e+00  0.000e+00
   9812  3.11679e+01  3.315e-01  3.084e+01  0.000e+00 -2.171e-02  3.532e-01  1.220e+01  1.431e+01  4.326e+00  0.000e+00
   9816  3.07517e+01  2.508e-01  3.050e+01  0.000e+00 -9.894e-02  3.497e-01  1.099e+01  1.515e+01  4.364e+00  0.000e+00
   9820  3.13874e+01  2.480e-01  3.114e+01  0.000e+00 -1.009e-01  3.489e-01  1.293e+01  1.377e+01  4.439e+00  0.000e+00
   9824  3.02675e+01  1.297e-01  3.014e+01  0.000e+00 -2.207e-01  3.505e-01  1.426e+01  1.143e+01  4.445e+00  0.000e+00
   9828  3.37769e+01  5.156e-02  3.373e+01  0.000e+00 -2.980e-01  3.496e-01  1.844e+01  1.086e+01  4.419e+00  0.000e+00
   9832  3.35958e+01  3.346e-02  3.356e+01  0.000e+00 -3.139e-01  3.473e-01  1.883e+01  1.046e+01  4.271e+00  0.000e+00
   9836  3.38881e+01  3.008e-02  3.386e+01  0.000e+00 -3.158e-01  3.459e-01  1.957e+01  1.003e+01  4.264e+00  0.000e+00
   9840  3.19103e+01  1.265e-02  3.190e+01  0.000e+00 -3.307e-01  3.433e-01  1.543e+01  1.223e+01  4.244e+00  0.000e+00
