#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\ch2o.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\ch2o.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\ch2o.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\ch2o.xyz
# RANDOMSEED 1941260823
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 1.000000 s
# ENERGYCONF 500
# GEOMCONF 500
# TOTALCONF 400000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  34000  6.76957e-01  0.000e+00  6.770e-01  0.000e+00  0.000e+00  0.000e+00  7.089e-02  1.376e-01  0.000e+00  4.685e-01
  34500  1.76697e+00  0.000e+00  1.767e+00  0.000e+00  0.000e+00  0.000e+00  1.700e+00  5.823e-02  0.000e+00  8.512e-03
  35000  3.26986e+00  0.000e+00  3.270e+00  0.000e+00  0.000e+00  0.000e+00  3.230e-01  2.500e+00  0.000e+00  4.471e-01
  35500  2.40961e+00  0.000e+00  2.410e+00  0.000e+00  0.000e+00  0.000e+00  1.199e+00  9.023e-01  0.000e+00  3.079e-01
  36000  1.54275e+00  0.000e+00  1.543e+00  0.000e+00  0.000e+00  0.000e+00  1.136e+00  3.498e-01  0.000e+00  5.745e-02
  36500  1.82885e+00  0.000e+00  1.829e+00  0.000e+00  0.000e+00  0.000e+00  1.604e+00  1.058e-01  0.000e+00  1.195e-01
  37000  6.96103e-01  0.000e+00  6.961e-01  0.000e+00  0.000e+00  0.000e+00  4.988e-01  6.411e-02  0.000e+00  1.332e-01
  37500  2.36416e+00  0.000e+00  2.364e+00  0.000e+00  0.000e+00  0.000e+00  1.564e+00  2.110e-02  0.000e+00  7.795e-01
  38000  2.09780e+00  0.000e+00  2.098e+00  0.000e+00  0.000e+00  0.000e+00  4.066e-01  1.089e+00  0.000e+00  6.018e-01
  38500  2.71388e-01  0.000e+00  2.714e-01  0.000e+00  0.000e+00  0.000e+00  1.143e-01  1.489e-01  0.000e+00  8.151e-03
  39000  1.66761e+00  0.000e+00  1.668e+00  0.000e+00  0.000e+00  0.000e+00  7.754e-01  6.700e-01  0.000e+00  2.223e-01
  39500  9.91577e-01  0.000e+00  9.916e-01  0.000e+00  0.000e+00  0.000e+00  7.321e-01  7.736e-03  0.000e+00  2.517e-01
  40000  1.76746e+00  0.000e+00  1.767e+00  0.000e+00  0.000e+00  0.000e+00  1.299e+00  2.344e-01  0.000e+00  2.345e-01
  40500  1.25715e+00  0.000e+00  1.257e+00  0.000e+00  0.000e+00  0.000e+00  4.587e-01  2.413e-01  0.000e+00  5.572e-01
