#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\butane.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\butane.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 500.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   1672  1.84659e+01  9.683e-01  1.750e+01  0.000e+00  4.693e-01  4.989e-01  8.144e+00  7.413e+00  1.941e+00  0.000e+00
   1676  1.98601e+01  8.987e-01  1.896e+01  0.000e+00  4.017e-01  4.970e-01  7.628e+00  9.316e+00  2.018e+00  0.000e+00
   1680  2.03876e+01  8.144e-01  1.957e+01  0.000e+00  3.186e-01  4.958e-01  6.684e+00  1.079e+01  2.103e+00  0.000e+00
   1684  2.51841e+01  7.322e-01  2.445e+01  0.000e+00  2.378e-01  4.944e-01  8.276e+00  1.384e+01  2.338e+00  0.000e+00
   1688  2.45530e+01  7.857e-01  2.377e+01  0.000e+00  2.874e-01  4.983e-01  8.107e+00  1.339e+01  2.266e+00  0.000e+00
   1692  1.99973e+01  8.531e-01  1.914e+01  0.000e+00  3.529e-01  5.002e-01  5.061e+00  1.189e+01  2.188e+00  0.000e+00
   1696  1.99900e+01  7.900e-01  1.920e+01  0.000e+00  2.907e-01  4.993e-01  5.594e+00  1.140e+01  2.204e+00  0.000e+00
   1700  1.53264e+01  7.379e-01  1.459e+01  0.000e+00  2.394e-01  4.985e-01  2.061e+00  1.044e+01  2.090e+00  0.000e+00
   1704  1.50315e+01  7.423e-01  1.429e+01  0.000e+00  2.446e-01  4.976e-01  2.946e+00  9.298e+00  2.044e+00  0.000e+00
   1708  1.59997e+01  7.237e-01  1.528e+01  0.000e+00  2.271e-01  4.966e-01  2.574e+00  1.067e+01  2.030e+00  0.000e+00
   1712  1.58391e+01  7.548e-01  1.508e+01  0.000e+00  2.581e-01  4.967e-01  3.340e+00  9.631e+00  2.114e+00  0.000e+00
   1716  1.27055e+01  8.117e-01  1.189e+01  0.000e+00  3.114e-01  5.003e-01  2.445e+00  7.346e+00  2.104e+00  0.000e+00
   1720  1.34238e+01  8.397e-01  1.258e+01  0.000e+00  3.390e-01  5.007e-01  3.977e+00  6.485e+00  2.122e+00  0.000e+00
   1724  1.26709e+01  8.453e-01  1.183e+01  0.000e+00  3.459e-01  4.994e-01  3.825e+00  5.855e+00  2.146e+00  0.000e+00
   1728  1.47238e+01  7.983e-01  1.393e+01  0.000e+00  3.011e-01  4.972e-01  5.674e+00  6.161e+00  2.091e+00  0.000e+00
   1732  1.74812e+01  7.178e-01  1.676e+01  0.000e+00  2.214e-01  4.964e-01  9.710e+00  5.044e+00  2.009e+00  0.000e+00
   1736  1.63081e+01  6.385e-01  1.567e+01  0.000e+00  1.460e-01  4.925e-01  7.808e+00  5.883e+00  1.979e+00  0.000e+00
   1740  1.07205e+01  6.314e-01  1.009e+01  0.000e+00  1.388e-01  4.925e-01  2.695e+00  5.529e+00  1.865e+00  0.000e+00
   1744  1.14873e+01  6.092e-01  1.088e+01  0.000e+00  1.184e-01  4.907e-01  3.560e+00  5.386e+00  1.932e+00  0.000e+00
   1748  1.18338e+01  6.460e-01  1.119e+01  0.000e+00  1.539e-01  4.921e-01  5.776e+00  3.661e+00  1.751e+00  0.000e+00
   1752  1.28866e+01  6.154e-01  1.227e+01  0.000e+00  1.222e-01  4.932e-01  7.427e+00  3.049e+00  1.795e+00  0.000e+00
   1756  1.30977e+01  5.902e-01  1.251e+01  0.000e+00  9.905e-02  4.911e-01  7.039e+00  3.709e+00  1.760e+00  0.000e+00
   1760  1.09580e+01  6.176e-01  1.034e+01  0.000e+00  1.239e-01  4.937e-01  4.823e+00  3.888e+00  1.629e+00  0.000e+00
   1764  1.06685e+01  6.190e-01  1.005e+01  0.000e+00  1.254e-01  4.936e-01  4.964e+00  3.477e+00  1.609e+00  0.000e+00
   1768  9.22557e+00  6.236e-01  8.602e+00  0.000e+00  1.309e-01  4.927e-01  4.454e+00  2.481e+00  1.667e+00  0.000e+00
   1772  9.30266e+00  6.700e-01  8.633e+00  0.000e+00  1.735e-01  4.965e-01  4.262e+00  2.714e+00  1.657e+00  0.000e+00
   1776  9.04902e+00  6.604e-01  8.389e+00  0.000e+00  1.656e-01  4.948e-01  3.936e+00  2.887e+00  1.566e+00  0.000e+00
   1780  9.50816e+00  7.056e-01  8.803e+00  0.000e+00  2.058e-01  4.998e-01  5.560e+00  1.699e+00  1.543e+00  0.000e+00
   1784  8.28508e+00  6.735e-01  7.612e+00  0.000e+00  1.758e-01  4.977e-01  4.015e+00  1.987e+00  1.610e+00  0.000e+00
   1788  6.98554e+00  6.329e-01  6.353e+00  0.000e+00  1.366e-01  4.963e-01  3.029e+00  1.853e+00  1.471e+00  0.000e+00
   1792  8.95608e+00  6.182e-01  8.338e+00  0.000e+00  1.230e-01  4.952e-01  2.942e+00  3.773e+00  1.623e+00  0.000e+00
   1796  8.97924e+00  5.695e-01  8.410e+00  0.000e+00  7.896e-02  4.905e-01  3.177e+00  3.545e+00  1.688e+00  0.000e+00
   1800  9.26436e+00  5.689e-01  8.695e+00  0.000e+00  7.761e-02  4.913e-01  2.191e+00  4.869e+00  1.636e+00  0.000e+00
   1804  8.92423e+00  5.201e-01  8.404e+00  0.000e+00  3.314e-02  4.869e-01  3.900e+00  2.908e+00  1.596e+00  0.000e+00
   1808  1.09045e+01  5.448e-01  1.036e+01  0.000e+00  5.639e-02  4.884e-01  5.293e+00  3.460e+00  1.607e+00  0.000e+00
   1812  1.16145e+01  5.723e-01  1.104e+01  0.000e+00  8.096e-02  4.914e-01  6.662e+00  2.820e+00  1.560e+00  0.000e+00
   1816  8.61779e+00  5.470e-01  8.071e+00  0.000e+00  5.577e-02  4.912e-01  3.549e+00  2.922e+00  1.600e+00  0.000e+00
   1820  9.86464e+00  5.352e-01  9.329e+00  0.000e+00  4.138e-02  4.938e-01  3.754e+00  3.949e+00  1.626e+00  0.000e+00
   1824  1.23593e+01  5.455e-01  1.181e+01  0.000e+00  5.122e-02  4.943e-01  4.356e+00  5.879e+00  1.579e+00  0.000e+00
   1828  1.29006e+01  5.938e-01  1.231e+01  0.000e+00  9.616e-02  4.976e-01  5.982e+00  4.706e+00  1.619e+00  0.000e+00
   1832  1.01159e+01  5.687e-01  9.547e+00  0.000e+00  7.354e-02  4.951e-01  3.161e+00  4.811e+00  1.575e+00  0.000e+00
   1836  9.31217e+00  5.505e-01  8.762e+00  0.000e+00  5.855e-02  4.919e-01  3.795e+00  3.491e+00  1.476e+00  0.000e+00
   1840  7.69623e+00  5.513e-01  7.145e+00  0.000e+00  5.940e-02  4.918e-01  1.634e+00  3.984e+00  1.527e+00  0.000e+00
   1844  9.17569e+00  5.468e-01  8.629e+00  0.000e+00  5.722e-02  4.896e-01  4.160e+00  3.028e+00  1.440e+00  0.000e+00
   1848  1.06980e+01  5.306e-01  1.017e+01  0.000e+00  4.458e-02  4.860e-01  4.891e+00  3.904e+00  1.371e+00  0.000e+00
   1852  8.97567e+00  5.600e-01  8.416e+00  0.000e+00  6.948e-02  4.905e-01  4.262e+00  2.774e+00  1.379e+00  0.000e+00
   1856  9.82714e+00  5.255e-01  9.302e+00  0.000e+00  3.767e-02  4.878e-01  4.944e+00  3.016e+00  1.342e+00  0.000e+00
   1860  1.06120e+01  5.185e-01  1.009e+01  0.000e+00  2.973e-02  4.888e-01  5.525e+00  3.320e+00  1.248e+00  0.000e+00
   1864  1.12647e+01  5.197e-01  1.074e+01  0.000e+00  3.415e-02  4.856e-01  6.072e+00  3.596e+00  1.077e+00  0.000e+00
   1868  1.16724e+01  4.983e-01  1.117e+01  0.000e+00  1.477e-02  4.835e-01  5.132e+00  4.877e+00  1.165e+00  0.000e+00
   1872  1.53177e+01  5.081e-01  1.481e+01  0.000e+00  2.276e-02  4.853e-01  7.272e+00  6.245e+00  1.293e+00  0.000e+00
   1876  1.75664e+01  5.192e-01  1.705e+01  0.000e+00  3.244e-02  4.868e-01  9.289e+00  6.452e+00  1.306e+00  0.000e+00
   1880  1.87953e+01  5.148e-01  1.828e+01  0.000e+00  2.897e-02  4.858e-01  8.560e+00  8.303e+00  1.418e+00  0.000e+00
   1884  1.98160e+01  5.431e-01  1.927e+01  0.000e+00  5.553e-02  4.876e-01  1.088e+01  7.054e+00  1.336e+00  0.000e+00
   1888  1.68840e+01  5.432e-01  1.634e+01  0.000e+00  5.696e-02  4.863e-01  8.133e+00  6.914e+00  1.294e+00  0.000e+00
   1892  1.64878e+01  5.487e-01  1.594e+01  0.000e+00  6.524e-02  4.834e-01  8.579e+00  6.170e+00  1.190e+00  0.000e+00
   1896  1.28646e+01  5.805e-01  1.228e+01  0.000e+00  9.672e-02  4.838e-01  5.114e+00  5.950e+00  1.220e+00  0.000e+00
   1900  1.37622e+01  6.204e-01  1.314e+01  0.000e+00  1.330e-01  4.873e-01  5.735e+00  6.179e+00  1.228e+00  0.000e+00
   1904  1.43446e+01  5.741e-01  1.377e+01  0.000e+00  8.686e-02  4.872e-01  5.227e+00  7.296e+00  1.247e+00  0.000e+00
   1908  1.51319e+01  5.908e-01  1.454e+01  0.000e+00  1.044e-01  4.863e-01  5.300e+00  7.999e+00  1.242e+00  0.000e+00
   1912  1.61447e+01  5.598e-01  1.558e+01  0.000e+00  7.531e-02  4.845e-01  6.192e+00  8.059e+00  1.333e+00  0.000e+00
   1916  1.88324e+01  5.686e-01  1.826e+01  0.000e+00  8.171e-02  4.869e-01  7.066e+00  9.744e+00  1.454e+00  0.000e+00
   1920  1.84361e+01  5.537e-01  1.788e+01  0.000e+00  6.745e-02  4.862e-01  5.563e+00  1.085e+01  1.464e+00  0.000e+00
   1924  1.42587e+01  6.055e-01  1.365e+01  0.000e+00  1.155e-01  4.899e-01  2.911e+00  9.345e+00  1.396e+00  0.000e+00
   1928  1.35708e+01  6.418e-01  1.293e+01  0.000e+00  1.507e-01  4.911e-01  2.468e+00  9.096e+00  1.365e+00  0.000e+00
   1932  1.22462e+01  5.940e-01  1.165e+01  0.000e+00  1.064e-01  4.875e-01  1.473e+00  8.872e+00  1.308e+00  0.000e+00
   1936  1.08963e+01  5.859e-01  1.031e+01  0.000e+00  1.006e-01  4.853e-01  2.182e+00  6.798e+00  1.331e+00  0.000e+00
   1940  1.02548e+01  5.341e-01  9.721e+00  0.000e+00  5.362e-02  4.804e-01  2.055e+00  6.282e+00  1.383e+00  0.000e+00
   1944  9.83438e+00  5.428e-01  9.292e+00  0.000e+00  6.055e-02  4.822e-01  3.493e+00  4.503e+00  1.296e+00  0.000e+00
   1948  1.04990e+01  6.056e-01  9.893e+00  0.000e+00  1.227e-01  4.829e-01  4.506e+00  3.977e+00  1.410e+00  0.000e+00
   1952  1.08842e+01  6.435e-01  1.024e+01  0.000e+00  1.585e-01  4.850e-01  4.272e+00  4.631e+00  1.338e+00  0.000e+00
   1956  1.30074e+01  7.013e-01  1.231e+01  0.000e+00  2.137e-01  4.876e-01  6.148e+00  4.906e+00  1.252e+00  0.000e+00
   1960  1.17418e+01  5.972e-01  1.114e+01  0.000e+00  1.158e-01  4.814e-01  4.701e+00  5.175e+00  1.269e+00  0.000e+00
   1964  1.24060e+01  6.277e-01  1.178e+01  0.000e+00  1.431e-01  4.846e-01  5.517e+00  5.011e+00  1.251e+00  0.000e+00
   1968  1.12939e+01  5.683e-01  1.073e+01  0.000e+00  8.399e-02  4.843e-01  3.835e+00  5.683e+00  1.208e+00  0.000e+00
   1972  1.09696e+01  5.797e-01  1.039e+01  0.000e+00  9.508e-02  4.847e-01  3.283e+00  5.967e+00  1.140e+00  0.000e+00
   1976  1.01113e+01  5.845e-01  9.527e+00  0.000e+00  9.810e-02  4.864e-01  3.437e+00  4.860e+00  1.230e+00  0.000e+00
   1980  1.15700e+01  5.843e-01  1.099e+01  0.000e+00  9.719e-02  4.871e-01  5.421e+00  4.393e+00  1.171e+00  0.000e+00
   1984  1.10293e+01  5.539e-01  1.048e+01  0.000e+00  6.954e-02  4.843e-01  5.870e+00  3.389e+00  1.217e+00  0.000e+00
   1988  1.05737e+01  5.403e-01  1.003e+01  0.000e+00  5.671e-02  4.836e-01  5.862e+00  2.995e+00  1.176e+00  0.000e+00
   1992  1.16786e+01  5.130e-01  1.117e+01  0.000e+00  3.402e-02  4.790e-01  7.062e+00  2.863e+00  1.241e+00  0.000e+00
   1996  9.47016e+00  5.350e-01  8.935e+00  0.000e+00  5.560e-02  4.794e-01  1.693e+00  5.991e+00  1.251e+00  0.000e+00
   2000  9.49814e+00  5.466e-01  8.951e+00  0.000e+00  6.458e-02  4.821e-01  1.972e+00  5.848e+00  1.131e+00  0.000e+00
   2004  1.17637e+01  5.705e-01  1.119e+01  0.000e+00  8.798e-02  4.825e-01  3.166e+00  6.825e+00  1.203e+00  0.000e+00
   2008  1.38676e+01  5.181e-01  1.335e+01  0.000e+00  3.996e-02  4.781e-01  4.136e+00  8.086e+00  1.127e+00  0.000e+00
   2012  1.30181e+01  5.110e-01  1.251e+01  0.000e+00  3.340e-02  4.776e-01  3.627e+00  7.737e+00  1.143e+00  0.000e+00
   2016  1.56501e+01  5.628e-01  1.509e+01  0.000e+00  8.167e-02  4.812e-01  4.269e+00  9.417e+00  1.402e+00  0.000e+00
   2020  1.42836e+01  5.559e-01  1.373e+01  0.000e+00  7.405e-02  4.819e-01  2.830e+00  9.526e+00  1.372e+00  0.000e+00
   2024  1.46285e+01  5.355e-01  1.409e+01  0.000e+00  5.217e-02  4.833e-01  2.537e+00  1.023e+01  1.322e+00  0.000e+00
   2028  1.63628e+01  5.557e-01  1.581e+01  0.000e+00  6.981e-02  4.859e-01  5.901e+00  8.541e+00  1.365e+00  0.000e+00
   2032  1.57356e+01  5.230e-01  1.521e+01  0.000e+00  3.948e-02  4.835e-01  6.202e+00  7.669e+00  1.341e+00  0.000e+00
   2036  1.52576e+01  5.053e-01  1.475e+01  0.000e+00  2.139e-02  4.840e-01  5.875e+00  7.614e+00  1.264e+00  0.000e+00
   2040  1.64866e+01  4.920e-01  1.599e+01  0.000e+00  6.579e-03  4.854e-01  6.432e+00  8.313e+00  1.250e+00  0.000e+00
   2044  1.86590e+01  5.260e-01  1.813e+01  0.000e+00  3.423e-02  4.917e-01  7.649e+00  9.163e+00  1.321e+00  0.000e+00
   2048  1.51457e+01  5.102e-01  1.464e+01  0.000e+00  2.033e-02  4.899e-01  7.793e+00  5.651e+00  1.191e+00  0.000e+00
   2052  1.51257e+01  5.113e-01  1.461e+01  0.000e+00  2.139e-02  4.899e-01  8.308e+00  5.158e+00  1.148e+00  0.000e+00
   2056  1.65704e+01  4.585e-01  1.611e+01  0.000e+00 -2.584e-02  4.843e-01  1.057e+01  4.417e+00  1.123e+00  0.000e+00
   2060  1.67169e+01  4.756e-01  1.624e+01  0.000e+00 -8.900e-03  4.845e-01  1.078e+01  4.281e+00  1.177e+00  0.000e+00
   2064  1.77879e+01  4.593e-01  1.733e+01  0.000e+00 -2.495e-02  4.842e-01  1.068e+01  5.257e+00  1.392e+00  0.000e+00
   2068  1.40675e+01  4.826e-01  1.358e+01  0.000e+00 -5.877e-03  4.885e-01  7.134e+00  5.187e+00  1.263e+00  0.000e+00
   2072  1.48198e+01  4.719e-01  1.435e+01  0.000e+00 -1.512e-02  4.870e-01  6.764e+00  6.294e+00  1.289e+00  0.000e+00
   2076  1.39444e+01  4.710e-01  1.347e+01  0.000e+00 -1.580e-02  4.868e-01  5.574e+00  6.644e+00  1.255e+00  0.000e+00
   2080  1.14899e+01  4.582e-01  1.103e+01  0.000e+00 -2.479e-02  4.830e-01  3.785e+00  5.911e+00  1.336e+00  0.000e+00
   2084  1.30720e+01  4.584e-01  1.261e+01  0.000e+00 -2.269e-02  4.811e-01  3.755e+00  7.482e+00  1.377e+00  0.000e+00
   2088  1.59846e+01  4.452e-01  1.554e+01  0.000e+00 -3.198e-02  4.771e-01  7.122e+00  7.014e+00  1.404e+00  0.000e+00
   2092  1.60962e+01  4.522e-01  1.564e+01  0.000e+00 -2.335e-02  4.755e-01  6.372e+00  7.772e+00  1.500e+00  0.000e+00
   2096  1.35365e+01  4.529e-01  1.308e+01  0.000e+00 -1.870e-02  4.716e-01  4.661e+00  6.952e+00  1.471e+00  0.000e+00
   2100  1.28191e+01  4.299e-01  1.239e+01  0.000e+00 -3.759e-02  4.675e-01  4.585e+00  6.298e+00  1.507e+00  0.000e+00
   2104  1.19472e+01  4.356e-01  1.151e+01  0.000e+00 -3.288e-02  4.684e-01  3.469e+00  6.490e+00  1.553e+00  0.000e+00
   2108  1.31449e+01  4.297e-01  1.272e+01  0.000e+00 -3.971e-02  4.694e-01  5.172e+00  6.043e+00  1.500e+00  0.000e+00
   2112  9.83580e+00  4.383e-01  9.397e+00  0.000e+00 -3.339e-02  4.717e-01  1.784e+00  6.050e+00  1.563e+00  0.000e+00
   2116  1.05698e+01  4.393e-01  1.013e+01  0.000e+00 -3.083e-02  4.702e-01  2.227e+00  6.373e+00  1.531e+00  0.000e+00
   2120  1.21266e+01  4.400e-01  1.169e+01  0.000e+00 -3.308e-02  4.731e-01  2.617e+00  7.587e+00  1.483e+00  0.000e+00
   2124  1.24245e+01  4.226e-01  1.200e+01  0.000e+00 -4.824e-02  4.708e-01  3.735e+00  6.785e+00  1.482e+00  0.000e+00
   2128  1.74834e+01  4.193e-01  1.706e+01  0.000e+00 -5.181e-02  4.712e-01  5.991e+00  9.514e+00  1.559e+00  0.000e+00
   2132  1.59870e+01  4.191e-01  1.557e+01  0.000e+00 -5.206e-02  4.712e-01  4.326e+00  9.751e+00  1.491e+00  0.000e+00
   2136  1.33537e+01  4.306e-01  1.292e+01  0.000e+00 -4.279e-02  4.734e-01  3.803e+00  7.702e+00  1.418e+00  0.000e+00
   2140  1.30022e+01  4.320e-01  1.257e+01  0.000e+00 -4.223e-02  4.742e-01  4.040e+00  7.053e+00  1.478e+00  0.000e+00
   2144  1.08401e+01  4.205e-01  1.042e+01  0.000e+00 -5.055e-02  4.710e-01  2.925e+00  6.069e+00  1.425e+00  0.000e+00
   2148  8.11623e+00  4.285e-01  7.688e+00  0.000e+00 -4.386e-02  4.724e-01  4.253e-01  5.813e+00  1.450e+00  0.000e+00
   2152  9.75627e+00  4.268e-01  9.329e+00  0.000e+00 -4.133e-02  4.681e-01  2.587e+00  5.309e+00  1.433e+00  0.000e+00
   2156  1.28811e+01  4.242e-01  1.246e+01  0.000e+00 -4.473e-02  4.689e-01  3.604e+00  7.486e+00  1.367e+00  0.000e+00
   2160  1.29655e+01  4.126e-01  1.255e+01  0.000e+00 -5.510e-02  4.677e-01  4.421e+00  6.781e+00  1.350e+00  0.000e+00
   2164  1.41950e+01  4.136e-01  1.378e+01  0.000e+00 -5.341e-02  4.670e-01  6.977e+00  5.483e+00  1.322e+00  0.000e+00
   2168  1.67609e+01  4.157e-01  1.635e+01  0.000e+00 -5.217e-02  4.678e-01  9.853e+00  5.061e+00  1.432e+00  0.000e+00
   2172  1.78925e+01  4.110e-01  1.748e+01  0.000e+00 -5.407e-02  4.651e-01  1.120e+01  4.806e+00  1.473e+00  0.000e+00
   2176  1.56155e+01  4.027e-01  1.521e+01  0.000e+00 -6.030e-02  4.630e-01  9.318e+00  4.422e+00  1.473e+00  0.000e+00
   2180  1.93254e+01  4.052e-01  1.892e+01  0.000e+00 -5.971e-02  4.649e-01  1.162e+01  5.701e+00  1.595e+00  0.000e+00
   2184  1.93729e+01  4.049e-01  1.897e+01  0.000e+00 -5.946e-02  4.643e-01  1.057e+01  6.729e+00  1.673e+00  0.000e+00
   2188  1.76892e+01  4.006e-01  1.729e+01  0.000e+00 -6.025e-02  4.609e-01  1.115e+01  4.459e+00  1.679e+00  0.000e+00
   2192  1.32138e+01  4.090e-01  1.280e+01  0.000e+00 -5.409e-02  4.631e-01  7.521e+00  3.614e+00  1.670e+00  0.000e+00
   2196  9.39128e+00  4.089e-01  8.982e+00  0.000e+00 -5.502e-02  4.639e-01  3.899e+00  3.444e+00  1.640e+00  0.000e+00
   2200  1.21612e+01  4.078e-01  1.175e+01  0.000e+00 -5.604e-02  4.639e-01  4.639e+00  5.670e+00  1.444e+00  0.000e+00
   2204  1.38636e+01  4.015e-01  1.346e+01  0.000e+00 -6.100e-02  4.625e-01  6.877e+00  5.164e+00  1.420e+00  0.000e+00
   2208  1.70053e+01  4.062e-01  1.660e+01  0.000e+00 -5.674e-02  4.630e-01  8.706e+00  6.451e+00  1.442e+00  0.000e+00
   2212  1.81887e+01  4.053e-01  1.778e+01  0.000e+00 -5.875e-02  4.640e-01  9.351e+00  7.002e+00  1.430e+00  0.000e+00
   2216  1.97393e+01  4.042e-01  1.934e+01  0.000e+00 -6.005e-02  4.642e-01  9.994e+00  7.927e+00  1.414e+00  0.000e+00
   2220  1.50973e+01  4.170e-01  1.468e+01  0.000e+00 -5.264e-02  4.696e-01  7.558e+00  5.659e+00  1.463e+00  0.000e+00
   2224  1.37922e+01  4.053e-01  1.339e+01  0.000e+00 -6.204e-02  4.674e-01  7.093e+00  4.829e+00  1.465e+00  0.000e+00
   2228  1.42561e+01  4.142e-01  1.384e+01  0.000e+00 -5.560e-02  4.698e-01  5.894e+00  6.522e+00  1.425e+00  0.000e+00
   2232  1.29548e+01  4.026e-01  1.255e+01  0.000e+00 -6.322e-02  4.658e-01  4.390e+00  6.785e+00  1.377e+00  0.000e+00
   2236  1.68191e+01  4.045e-01  1.641e+01  0.000e+00 -6.039e-02  4.649e-01  6.073e+00  8.948e+00  1.394e+00  0.000e+00
   2240  1.22280e+01  3.991e-01  1.183e+01  0.000e+00 -6.352e-02  4.626e-01  3.043e+00  7.408e+00  1.378e+00  0.000e+00
   2244  1.04338e+01  4.066e-01  1.003e+01  0.000e+00 -5.809e-02  4.647e-01  4.438e+00  4.157e+00  1.432e+00  0.000e+00
   2248  1.05346e+01  4.031e-01  1.013e+01  0.000e+00 -6.016e-02  4.632e-01  4.135e+00  4.602e+00  1.395e+00  0.000e+00
   2252  1.00009e+01  3.871e-01  9.614e+00  0.000e+00 -7.048e-02  4.576e-01  2.543e+00  5.684e+00  1.387e+00  0.000e+00
   2256  1.15882e+01  3.886e-01  1.120e+01  0.000e+00 -7.163e-02  4.602e-01  2.845e+00  6.864e+00  1.491e+00  0.000e+00
   2260  1.26389e+01  3.847e-01  1.225e+01  0.000e+00 -7.356e-02  4.582e-01  3.480e+00  7.233e+00  1.542e+00  0.000e+00
   2264  1.23783e+01  3.813e-01  1.200e+01  0.000e+00 -7.688e-02  4.581e-01  7.603e-01  9.719e+00  1.518e+00  0.000e+00
   2268  1.35635e+01  3.867e-01  1.318e+01  0.000e+00 -7.344e-02  4.601e-01  4.603e+00  6.978e+00  1.595e+00  0.000e+00
   2272  1.55677e+01  3.901e-01  1.518e+01  0.000e+00 -7.138e-02  4.614e-01  5.586e+00  7.970e+00  1.621e+00  0.000e+00
   2276  1.33640e+01  3.861e-01  1.298e+01  0.000e+00 -7.276e-02  4.589e-01  3.326e+00  8.165e+00  1.487e+00  0.000e+00
   2280  1.63023e+01  3.809e-01  1.592e+01  0.000e+00 -7.526e-02  4.561e-01  3.156e+00  1.121e+01  1.555e+00  0.000e+00
   2284  1.42198e+01  3.915e-01  1.383e+01  0.000e+00 -6.866e-02  4.601e-01  2.777e+00  9.542e+00  1.509e+00  0.000e+00
   2288  1.80564e+01  3.887e-01  1.767e+01  0.000e+00 -7.274e-02  4.614e-01  2.140e+00  1.408e+01  1.444e+00  0.000e+00
   2292  1.77896e+01  3.908e-01  1.740e+01  0.000e+00 -7.114e-02  4.619e-01  1.922e+00  1.396e+01  1.520e+00  0.000e+00
   2296  1.58399e+01  3.893e-01  1.545e+01  0.000e+00 -7.132e-02  4.606e-01  3.410e+00  1.071e+01  1.334e+00  0.000e+00
   2300  1.53010e+01  3.908e-01  1.491e+01  0.000e+00 -6.854e-02  4.593e-01  4.096e+00  9.492e+00  1.323e+00  0.000e+00
   2304  1.90606e+01  3.959e-01  1.866e+01  0.000e+00 -6.490e-02  4.608e-01  7.869e+00  9.366e+00  1.429e+00  0.000e+00
   2308  1.95901e+01  3.974e-01  1.919e+01  0.000e+00 -6.752e-02  4.650e-01  8.240e+00  9.535e+00  1.418e+00  0.000e+00
   2312  1.79049e+01  3.965e-01  1.751e+01  0.000e+00 -6.821e-02  4.647e-01  7.434e+00  8.646e+00  1.429e+00  0.000e+00
   2316  1.62193e+01  3.922e-01  1.583e+01  0.000e+00 -7.074e-02  4.630e-01  4.970e+00  9.431e+00  1.425e+00  0.000e+00
   2320  1.39935e+01  3.964e-01  1.360e+01  0.000e+00 -6.878e-02  4.652e-01  4.688e+00  7.487e+00  1.422e+00  0.000e+00
   2324  1.52352e+01  3.963e-01  1.484e+01  0.000e+00 -6.868e-02  4.650e-01  4.373e+00  9.041e+00  1.425e+00  0.000e+00
   2328  1.78623e+01  3.923e-01  1.747e+01  0.000e+00 -7.026e-02  4.626e-01  5.282e+00  1.072e+01  1.469e+00  0.000e+00
   2332  1.53682e+01  3.899e-01  1.498e+01  0.000e+00 -7.007e-02  4.600e-01  3.661e+00  9.833e+00  1.485e+00  0.000e+00
   2336  2.08641e+01  3.857e-01  2.048e+01  0.000e+00 -7.279e-02  4.585e-01  5.824e+00  1.314e+01  1.517e+00  0.000e+00
   2340  2.39291e+01  3.873e-01  2.354e+01  0.000e+00 -7.437e-02  4.616e-01  6.799e+00  1.525e+01  1.496e+00  0.000e+00
   2344  2.30005e+01  3.846e-01  2.262e+01  0.000e+00 -7.452e-02  4.592e-01  6.322e+00  1.490e+01  1.389e+00  0.000e+00
   2348  2.02779e+01  3.900e-01  1.989e+01  0.000e+00 -7.022e-02  4.602e-01  4.795e+00  1.378e+01  1.314e+00  0.000e+00
   2352  1.78670e+01  4.005e-01  1.747e+01  0.000e+00 -6.423e-02  4.647e-01  4.938e+00  1.128e+01  1.253e+00  0.000e+00
   2356  1.82535e+01  3.886e-01  1.786e+01  0.000e+00 -7.021e-02  4.588e-01  4.742e+00  1.195e+01  1.175e+00  0.000e+00
   2360  1.52495e+01  3.888e-01  1.486e+01  0.000e+00 -6.936e-02  4.581e-01  2.945e+00  1.077e+01  1.149e+00  0.000e+00
   2364  1.57277e+01  3.872e-01  1.534e+01  0.000e+00 -7.180e-02  4.590e-01  1.213e+00  1.286e+01  1.268e+00  0.000e+00
   2368  1.52664e+01  3.927e-01  1.487e+01  0.000e+00 -6.816e-02  4.608e-01  1.731e+00  1.188e+01  1.258e+00  0.000e+00
   2372  1.85461e+01  3.941e-01  1.815e+01  0.000e+00 -6.901e-02  4.631e-01  3.064e+00  1.387e+01  1.217e+00  0.000e+00
   2376  1.74972e+01  3.978e-01  1.710e+01  0.000e+00 -6.302e-02  4.608e-01  3.990e+00  1.201e+01  1.099e+00  0.000e+00
   2380  1.95977e+01  4.023e-01  1.920e+01  0.000e+00 -6.284e-02  4.651e-01  4.451e+00  1.365e+01  1.096e+00  0.000e+00
   2384  1.85579e+01  4.236e-01  1.813e+01  0.000e+00 -4.404e-02  4.676e-01  4.960e+00  1.211e+01  1.065e+00  0.000e+00
