#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\ethane.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\ethane.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\ethane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\ethane.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 298.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 2
# GEOMCONF 50
# TOTALCONF 20000
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD nokinetic
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
      0  2.84623e-01  0.000e+00  2.846e-01  0.000e+00  0.000e+00  0.000e+00  9.563e-02  1.886e-01  4.173e-04  0.000e+00
      2  4.80891e+00  0.000e+00  4.809e+00  0.000e+00  0.000e+00  0.000e+00  3.620e+00  1.185e+00  3.978e-03  0.000e+00
      4  4.77323e+00  0.000e+00  4.773e+00  0.000e+00  0.000e+00  0.000e+00  2.901e+00  1.857e+00  1.448e-02  0.000e+00
      6  6.19729e+00  0.000e+00  6.197e+00  0.000e+00  0.000e+00  0.000e+00  4.122e+00  2.056e+00  1.965e-02  0.000e+00
      8  5.30385e+00  0.000e+00  5.304e+00  0.000e+00  0.000e+00  0.000e+00  1.839e+00  3.430e+00  3.457e-02  0.000e+00
     10  6.49039e+00  0.000e+00  6.490e+00  0.000e+00  0.000e+00  0.000e+00  4.018e+00  2.459e+00  1.357e-02  0.000e+00
     12  6.56458e+00  0.000e+00  6.565e+00  0.000e+00  0.000e+00  0.000e+00  3.156e+00  3.342e+00  6.649e-02  0.000e+00
     14  6.38454e+00  0.000e+00  6.385e+00  0.000e+00  0.000e+00  0.000e+00  2.641e+00  3.645e+00  9.830e-02  0.000e+00
     16  5.99390e+00  0.000e+00  5.994e+00  0.000e+00  0.000e+00  0.000e+00  8.295e-01  5.037e+00  1.276e-01  0.000e+00
     18  6.18657e+00  0.000e+00  6.187e+00  0.000e+00  0.000e+00  0.000e+00  1.453e+00  4.642e+00  9.201e-02  0.000e+00
     20  6.37232e+00  0.000e+00  6.372e+00  0.000e+00  0.000e+00  0.000e+00  1.347e+00  4.911e+00  1.146e-01  0.000e+00
     22  7.72817e+00  0.000e+00  7.728e+00  0.000e+00  0.000e+00  0.000e+00  1.423e+00  6.172e+00  1.332e-01  0.000e+00
     24  6.43478e+00  0.000e+00  6.435e+00  0.000e+00  0.000e+00  0.000e+00  1.383e+00  4.940e+00  1.118e-01  0.000e+00
