#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\h2o_5.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_5.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\h2o_5.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\h2o_5.xyz
# RANDOMSEED 515780453
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    296 -3.25978e+01 -3.904e+01  6.438e+00  0.000e+00  8.489e+00 -4.752e+01  5.224e+00  1.214e+00  0.000e+00  0.000e+00
    300 -3.41753e+01 -3.794e+01  3.765e+00  0.000e+00  8.730e+00 -4.667e+01  2.958e+00  8.075e-01  0.000e+00  0.000e+00
    304 -3.45412e+01 -3.966e+01  5.119e+00  0.000e+00  8.691e+00 -4.835e+01  3.697e+00  1.422e+00  0.000e+00  0.000e+00
    308 -3.26471e+01 -4.000e+01  7.348e+00  0.000e+00  8.554e+00 -4.855e+01  5.273e+00  2.076e+00  0.000e+00  0.000e+00
    312 -3.19321e+01 -3.865e+01  6.714e+00  0.000e+00  8.519e+00 -4.717e+01  4.258e+00  2.456e+00  0.000e+00  0.000e+00
    316 -3.14704e+01 -3.836e+01  6.887e+00  0.000e+00  8.626e+00 -4.698e+01  4.780e+00  2.107e+00  0.000e+00  0.000e+00
    320 -3.17398e+01 -3.847e+01  6.733e+00  0.000e+00  9.236e+00 -4.771e+01  4.565e+00  2.168e+00  0.000e+00  0.000e+00
    324 -3.23201e+01 -3.802e+01  5.698e+00  0.000e+00  8.966e+00 -4.698e+01  4.575e+00  1.123e+00  0.000e+00  0.000e+00
    328 -3.23073e+01 -3.869e+01  6.382e+00  0.000e+00  9.506e+00 -4.820e+01  5.405e+00  9.767e-01  0.000e+00  0.000e+00
    332 -3.22294e+01 -3.772e+01  5.486e+00  0.000e+00  1.003e+01 -4.775e+01  4.529e+00  9.573e-01  0.000e+00  0.000e+00
    336 -3.16610e+01 -3.801e+01  6.352e+00  0.000e+00  1.025e+01 -4.827e+01  4.635e+00  1.718e+00  0.000e+00  0.000e+00
    340 -3.07359e+01 -3.730e+01  6.569e+00  0.000e+00  1.077e+01 -4.807e+01  4.544e+00  2.025e+00  0.000e+00  0.000e+00
    344 -3.32208e+01 -3.791e+01  4.686e+00  0.000e+00  1.092e+01 -4.883e+01  2.917e+00  1.769e+00  0.000e+00  0.000e+00
    348 -3.31194e+01 -3.874e+01  5.619e+00  0.000e+00  1.053e+01 -4.927e+01  3.643e+00  1.975e+00  0.000e+00  0.000e+00
    352 -3.29027e+01 -3.912e+01  6.220e+00  0.000e+00  1.017e+01 -4.929e+01  3.133e+00  3.086e+00  0.000e+00  0.000e+00
    356 -3.34351e+01 -3.796e+01  4.522e+00  0.000e+00  9.832e+00 -4.779e+01  3.287e+00  1.235e+00  0.000e+00  0.000e+00
    360 -3.27678e+01 -3.731e+01  4.545e+00  0.000e+00  9.539e+00 -4.685e+01  3.127e+00  1.417e+00  0.000e+00  0.000e+00
    364 -3.33315e+01 -3.704e+01  3.705e+00  0.000e+00  9.774e+00 -4.681e+01  3.484e+00  2.210e-01  0.000e+00  0.000e+00
    368 -3.22078e+01 -3.715e+01  4.938e+00  0.000e+00  9.302e+00 -4.645e+01  4.578e+00  3.594e-01  0.000e+00  0.000e+00
    372 -3.20299e+01 -3.621e+01  4.182e+00  0.000e+00  1.006e+01 -4.627e+01  3.299e+00  8.828e-01  0.000e+00  0.000e+00
    376 -3.26915e+01 -3.693e+01  4.234e+00  0.000e+00  1.040e+01 -4.733e+01  3.486e+00  7.474e-01  0.000e+00  0.000e+00
    380 -3.30434e+01 -3.708e+01  4.033e+00  0.000e+00  1.057e+01 -4.764e+01  3.374e+00  6.597e-01  0.000e+00  0.000e+00
    384 -3.30400e+01 -3.752e+01  4.483e+00  0.000e+00  1.079e+01 -4.831e+01  3.981e+00  5.014e-01  0.000e+00  0.000e+00
    388 -3.31198e+01 -3.661e+01  3.490e+00  0.000e+00  1.014e+01 -4.675e+01  3.148e+00  3.418e-01  0.000e+00  0.000e+00
    392 -3.35409e+01 -3.713e+01  3.590e+00  0.000e+00  1.036e+01 -4.749e+01  3.310e+00  2.805e-01  0.000e+00  0.000e+00
    396 -3.17647e+01 -3.775e+01  5.989e+00  0.000e+00  1.014e+01 -4.789e+01  5.581e+00  4.079e-01  0.000e+00  0.000e+00
    400 -3.28635e+01 -3.648e+01  3.617e+00  0.000e+00  1.052e+01 -4.700e+01  3.255e+00  3.620e-01  0.000e+00  0.000e+00
    404 -3.34133e+01 -3.675e+01  3.340e+00  0.000e+00  1.049e+01 -4.724e+01  2.973e+00  3.665e-01  0.000e+00  0.000e+00
    408 -3.27335e+01 -3.705e+01  4.315e+00  0.000e+00  1.019e+01 -4.724e+01  3.720e+00  5.947e-01  0.000e+00  0.000e+00
    412 -3.29691e+01 -3.608e+01  3.111e+00  0.000e+00  1.052e+01 -4.660e+01  2.502e+00  6.085e-01  0.000e+00  0.000e+00
    416 -3.28394e+01 -3.719e+01  4.355e+00  0.000e+00  1.078e+01 -4.797e+01  3.061e+00  1.294e+00  0.000e+00  0.000e+00
    420 -3.27182e+01 -3.641e+01  3.693e+00  0.000e+00  1.022e+01 -4.663e+01  2.809e+00  8.837e-01  0.000e+00  0.000e+00
    424 -3.34921e+01 -3.667e+01  3.174e+00  0.000e+00  1.075e+01 -4.742e+01  1.638e+00  1.536e+00  0.000e+00  0.000e+00
    428 -3.15035e+01 -3.717e+01  5.669e+00  0.000e+00  1.050e+01 -4.767e+01  3.106e+00  2.564e+00  0.000e+00  0.000e+00
    432 -3.12442e+01 -3.636e+01  5.116e+00  0.000e+00  1.068e+01 -4.704e+01  3.988e+00  1.128e+00  0.000e+00  0.000e+00
    436 -3.18632e+01 -3.709e+01  5.224e+00  0.000e+00  1.016e+01 -4.725e+01  4.114e+00  1.110e+00  0.000e+00  0.000e+00
    440 -3.26160e+01 -3.804e+01  5.421e+00  0.000e+00  1.061e+01 -4.864e+01  3.635e+00  1.786e+00  0.000e+00  0.000e+00
    444 -3.05745e+01 -3.805e+01  7.478e+00  0.000e+00  1.084e+01 -4.889e+01  4.884e+00  2.594e+00  0.000e+00  0.000e+00
    448 -2.98691e+01 -3.633e+01  6.459e+00  0.000e+00  1.136e+01 -4.769e+01  3.433e+00  3.027e+00  0.000e+00  0.000e+00
    452 -3.03790e+01 -3.744e+01  7.058e+00  0.000e+00  1.148e+01 -4.891e+01  4.953e+00  2.105e+00  0.000e+00  0.000e+00
    456 -3.18402e+01 -3.652e+01  4.676e+00  0.000e+00  1.103e+01 -4.754e+01  3.465e+00  1.212e+00  0.000e+00  0.000e+00
    460 -2.96328e+01 -3.644e+01  6.806e+00  0.000e+00  1.127e+01 -4.771e+01  4.965e+00  1.841e+00  0.000e+00  0.000e+00
    464 -3.04314e+01 -3.738e+01  6.947e+00  0.000e+00  1.137e+01 -4.875e+01  5.822e+00  1.124e+00  0.000e+00  0.000e+00
    468 -3.04214e+01 -3.729e+01  6.864e+00  0.000e+00  1.164e+01 -4.892e+01  5.571e+00  1.293e+00  0.000e+00  0.000e+00
    472 -3.15591e+01 -3.728e+01  5.721e+00  0.000e+00  1.145e+01 -4.873e+01  4.961e+00  7.599e-01  0.000e+00  0.000e+00
    476 -3.13762e+01 -3.531e+01  3.931e+00  0.000e+00  1.173e+01 -4.704e+01  2.742e+00  1.189e+00  0.000e+00  0.000e+00
    480 -3.01675e+01 -3.627e+01  6.104e+00  0.000e+00  1.163e+01 -4.790e+01  5.296e+00  8.073e-01  0.000e+00  0.000e+00
    484 -3.12490e+01 -3.726e+01  6.012e+00  0.000e+00  1.203e+01 -4.930e+01  5.566e+00  4.465e-01  0.000e+00  0.000e+00
    488 -3.15173e+01 -3.648e+01  4.963e+00  0.000e+00  1.180e+01 -4.828e+01  4.568e+00  3.956e-01  0.000e+00  0.000e+00
    492 -3.14968e+01 -3.640e+01  4.901e+00  0.000e+00  1.119e+01 -4.759e+01  4.532e+00  3.695e-01  0.000e+00  0.000e+00
    496 -2.94962e+01 -3.585e+01  6.353e+00  0.000e+00  1.073e+01 -4.658e+01  5.456e+00  8.968e-01  0.000e+00  0.000e+00
    500 -2.89431e+01 -3.484e+01  5.895e+00  0.000e+00  1.188e+01 -4.671e+01  5.167e+00  7.275e-01  0.000e+00  0.000e+00
    504 -2.96709e+01 -3.764e+01  7.972e+00  0.000e+00  1.151e+01 -4.915e+01  6.355e+00  1.617e+00  0.000e+00  0.000e+00
    508 -2.92236e+01 -3.888e+01  9.658e+00  0.000e+00  1.175e+01 -5.064e+01  7.200e+00  2.459e+00  0.000e+00  0.000e+00
    512 -2.79100e+01 -3.949e+01  1.158e+01  0.000e+00  1.213e+01 -5.161e+01  9.958e+00  1.618e+00  0.000e+00  0.000e+00
    516 -3.07168e+01 -3.745e+01  6.738e+00  0.000e+00  1.281e+01 -5.026e+01  5.313e+00  1.425e+00  0.000e+00  0.000e+00
    520 -3.21442e+01 -3.701e+01  4.864e+00  0.000e+00  1.236e+01 -4.937e+01  3.942e+00  9.220e-01  0.000e+00  0.000e+00
    524 -3.28001e+01 -3.724e+01  4.437e+00  0.000e+00  1.180e+01 -4.904e+01  3.828e+00  6.091e-01  0.000e+00  0.000e+00
    528 -3.17566e+01 -3.595e+01  4.189e+00  0.000e+00  1.259e+01 -4.853e+01  3.455e+00  7.343e-01  0.000e+00  0.000e+00
    532 -3.11821e+01 -3.734e+01  6.158e+00  0.000e+00  1.175e+01 -4.909e+01  5.035e+00  1.122e+00  0.000e+00  0.000e+00
    536 -3.19125e+01 -3.681e+01  4.898e+00  0.000e+00  1.267e+01 -4.949e+01  3.448e+00  1.450e+00  0.000e+00  0.000e+00
    540 -2.97209e+01 -3.715e+01  7.425e+00  0.000e+00  1.273e+01 -4.988e+01  4.955e+00  2.470e+00  0.000e+00  0.000e+00
    544 -2.87197e+01 -3.820e+01  9.484e+00  0.000e+00  1.181e+01 -5.001e+01  7.530e+00  1.954e+00  0.000e+00  0.000e+00
    548 -2.69783e+01 -3.743e+01  1.045e+01  0.000e+00  1.114e+01 -4.858e+01  8.385e+00  2.067e+00  0.000e+00  0.000e+00
    552 -2.78831e+01 -3.624e+01  8.355e+00  0.000e+00  1.121e+01 -4.745e+01  6.657e+00  1.699e+00  0.000e+00  0.000e+00
    556 -3.03994e+01 -3.692e+01  6.522e+00  0.000e+00  1.044e+01 -4.736e+01  3.438e+00  3.084e+00  0.000e+00  0.000e+00
    560 -3.12324e+01 -3.616e+01  4.931e+00  0.000e+00  1.093e+01 -4.709e+01  2.603e+00  2.328e+00  0.000e+00  0.000e+00
    564 -3.10087e+01 -3.545e+01  4.443e+00  0.000e+00  1.081e+01 -4.626e+01  1.930e+00  2.513e+00  0.000e+00  0.000e+00
    568 -3.22978e+01 -3.631e+01  4.011e+00  0.000e+00  1.094e+01 -4.725e+01  1.932e+00  2.079e+00  0.000e+00  0.000e+00
    572 -3.09674e+01 -3.836e+01  7.394e+00  0.000e+00  1.137e+01 -4.973e+01  4.724e+00  2.669e+00  0.000e+00  0.000e+00
