#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\he20.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\he20.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\he20.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\he20.xyz
# RANDOMSEED 747663306
# TEMPERATURE 298.150000 K
# BOUNDARY 46.860000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 2.000000 s
# ENERGYCONF 5
# GEOMCONF 100
# TOTALCONF 20000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   2315 -7.09567e-04 -7.096e-04  0.000e+00  0.000e+00 -7.096e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2320  6.77901e-01 -3.557e-05  0.000e+00  6.779e-01 -3.557e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2325 -1.01705e-04 -1.017e-04  0.000e+00  0.000e+00 -1.017e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2330 -1.71840e-04 -1.718e-04  0.000e+00  0.000e+00 -1.718e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2335 -7.75743e-04 -7.757e-04  0.000e+00  0.000e+00 -7.757e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2340 -1.10575e-03 -1.106e-03  0.000e+00  0.000e+00 -1.106e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2345 -9.78706e-05 -9.787e-05  0.000e+00  0.000e+00 -9.787e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2350 -8.39173e-04 -8.392e-04  0.000e+00  0.000e+00 -8.392e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2355 -2.19169e-04 -2.192e-04  0.000e+00  0.000e+00 -2.192e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2360 -2.14375e-04 -2.144e-04  0.000e+00  0.000e+00 -2.144e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2365 -1.38271e-04 -1.383e-04  0.000e+00  0.000e+00 -1.383e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2370 -8.09953e-03 -8.100e-03  0.000e+00  0.000e+00 -8.100e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2375 -2.87726e-04 -2.877e-04  0.000e+00  0.000e+00 -2.877e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2380 -2.33063e-04 -2.331e-04  0.000e+00  0.000e+00 -2.331e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2385 -2.24098e-04 -2.241e-04  0.000e+00  0.000e+00 -2.241e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2390 -7.38943e-04 -7.389e-04  0.000e+00  0.000e+00 -7.389e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2395 -1.45931e-03 -1.459e-03  0.000e+00  0.000e+00 -1.459e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2400 -3.40110e-03 -3.401e-03  0.000e+00  0.000e+00 -3.401e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2405 -1.13270e-01 -1.133e-01  0.000e+00  0.000e+00 -1.133e-01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2410 -3.83254e-04 -3.833e-04  0.000e+00  0.000e+00 -3.833e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2415 -8.64407e-05 -8.644e-05  0.000e+00  0.000e+00 -8.644e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2420 -7.19217e-05 -7.192e-05  0.000e+00  0.000e+00 -7.192e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2425 -2.28582e-03 -2.286e-03  0.000e+00  0.000e+00 -2.286e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2430 -1.77924e-04 -1.779e-04  0.000e+00  0.000e+00 -1.779e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2435 -2.57009e-04 -2.570e-04  0.000e+00  0.000e+00 -2.570e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2440 -2.05192e-03 -2.052e-03  0.000e+00  0.000e+00 -2.052e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2445 -6.51033e-03 -6.510e-03  0.000e+00  0.000e+00 -6.510e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2450 -7.70484e-02 -7.705e-02  0.000e+00  0.000e+00 -7.705e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2455 -2.93314e-02 -2.933e-02  0.000e+00  0.000e+00 -2.933e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2460 -8.74657e-04 -8.747e-04  0.000e+00  0.000e+00 -8.747e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2465 -1.54513e-03 -1.545e-03  0.000e+00  0.000e+00 -1.545e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2470 -1.14864e-02 -1.149e-02  0.000e+00  0.000e+00 -1.149e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2475 -4.52397e-03 -4.524e-03  0.000e+00  0.000e+00 -4.524e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2480 -1.51460e-03 -1.515e-03  0.000e+00  0.000e+00 -1.515e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2485 -1.30026e-03 -1.300e-03  0.000e+00  0.000e+00 -1.300e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2490 -1.84659e-04 -1.847e-04  0.000e+00  0.000e+00 -1.847e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2495 -7.53859e-05 -7.539e-05  0.000e+00  0.000e+00 -7.539e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2500 -2.60565e-04 -2.606e-04  0.000e+00  0.000e+00 -2.606e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2505  6.49893e-02 -1.661e-04  0.000e+00  6.516e-02 -1.661e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2510 -3.31399e-04 -3.314e-04  0.000e+00  0.000e+00 -3.314e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2515 -2.21407e-04 -2.214e-04  0.000e+00  0.000e+00 -2.214e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2520 -7.77375e-04 -7.774e-04  0.000e+00  0.000e+00 -7.774e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2525 -3.16951e-04 -3.170e-04  0.000e+00  0.000e+00 -3.170e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2530 -1.53072e-03 -1.531e-03  0.000e+00  0.000e+00 -1.531e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2535 -2.86356e-04 -2.864e-04  0.000e+00  0.000e+00 -2.864e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2540 -3.56517e-04 -3.565e-04  0.000e+00  0.000e+00 -3.565e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2545 -1.86305e-02 -1.863e-02  0.000e+00  0.000e+00 -1.863e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2550 -9.66751e-04 -9.668e-04  0.000e+00  0.000e+00 -9.668e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2555 -5.11422e-04 -5.114e-04  0.000e+00  0.000e+00 -5.114e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2560 -1.90760e-04 -1.908e-04  0.000e+00  0.000e+00 -1.908e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2565 -5.95838e-03 -5.958e-03  0.000e+00  0.000e+00 -5.958e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2570 -1.07278e-02 -1.073e-02  0.000e+00  0.000e+00 -1.073e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2575 -5.78513e-03 -5.785e-03  0.000e+00  0.000e+00 -5.785e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2580 -1.26845e-04 -1.268e-04  0.000e+00  0.000e+00 -1.268e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2585 -4.71322e-03 -4.713e-03  0.000e+00  0.000e+00 -4.713e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2590 -3.36420e-03 -3.364e-03  0.000e+00  0.000e+00 -3.364e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2595 -2.19397e-03 -2.194e-03  0.000e+00  0.000e+00 -2.194e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2600 -2.79387e-04 -2.794e-04  0.000e+00  0.000e+00 -2.794e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2605 -1.93272e-04 -1.933e-04  0.000e+00  0.000e+00 -1.933e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2610 -2.36344e-04 -2.363e-04  0.000e+00  0.000e+00 -2.363e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2615 -1.38328e-03 -1.383e-03  0.000e+00  0.000e+00 -1.383e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2620 -4.57962e-03 -4.580e-03  0.000e+00  0.000e+00 -4.580e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2625 -4.96896e-04 -4.969e-04  0.000e+00  0.000e+00 -4.969e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2630 -2.68337e-03 -2.683e-03  0.000e+00  0.000e+00 -2.683e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2635 -7.11118e-04 -7.111e-04  0.000e+00  0.000e+00 -7.111e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2640 -2.72721e-03 -2.727e-03  0.000e+00  0.000e+00 -2.727e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2645 -6.97425e-05 -6.974e-05  0.000e+00  0.000e+00 -6.974e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2650 -2.37545e-04 -2.375e-04  0.000e+00  0.000e+00 -2.375e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2655 -4.06499e-05 -4.065e-05  0.000e+00  0.000e+00 -4.065e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2660 -6.53531e-05 -6.535e-05  0.000e+00  0.000e+00 -6.535e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2665 -1.90087e-03 -1.901e-03  0.000e+00  0.000e+00 -1.901e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2670 -9.80789e-05 -9.808e-05  0.000e+00  0.000e+00 -9.808e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2675 -1.85992e-04 -1.860e-04  0.000e+00  0.000e+00 -1.860e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2680 -7.09205e-04 -7.092e-04  0.000e+00  0.000e+00 -7.092e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2685 -2.00626e-04 -2.006e-04  0.000e+00  0.000e+00 -2.006e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2690 -5.32299e-03 -5.323e-03  0.000e+00  0.000e+00 -5.323e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2695 -4.52644e-03 -4.526e-03  0.000e+00  0.000e+00 -4.526e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2700 -1.42297e-02 -1.423e-02  0.000e+00  0.000e+00 -1.423e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2705 -3.47577e-04 -3.476e-04  0.000e+00  0.000e+00 -3.476e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2710 -3.42609e-04 -3.426e-04  0.000e+00  0.000e+00 -3.426e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2715 -9.63964e-05 -9.640e-05  0.000e+00  0.000e+00 -9.640e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2720 -8.85337e-04 -8.853e-04  0.000e+00  0.000e+00 -8.853e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2725 -9.72179e-02 -9.722e-02  0.000e+00  0.000e+00 -9.722e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2730 -1.34542e-04 -1.345e-04  0.000e+00  0.000e+00 -1.345e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2735 -8.94721e-04 -8.947e-04  0.000e+00  0.000e+00 -8.947e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2740 -2.15208e-04 -2.152e-04  0.000e+00  0.000e+00 -2.152e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2745 -7.16418e-02 -7.164e-02  0.000e+00  0.000e+00 -7.164e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2750 -1.25276e-03 -1.253e-03  0.000e+00  0.000e+00 -1.253e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2755 -1.33730e-03 -1.337e-03  0.000e+00  0.000e+00 -1.337e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2760 -7.25992e-04 -7.260e-04  0.000e+00  0.000e+00 -7.260e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2765 -3.40164e-04 -3.402e-04  0.000e+00  0.000e+00 -3.402e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2770 -1.59297e-04 -1.593e-04  0.000e+00  0.000e+00 -1.593e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2775 -1.55168e-03 -1.552e-03  0.000e+00  0.000e+00 -1.552e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2780 -1.04777e-03 -1.048e-03  0.000e+00  0.000e+00 -1.048e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2785 -9.68911e-04 -9.689e-04  0.000e+00  0.000e+00 -9.689e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2790 -4.70662e-04 -4.707e-04  0.000e+00  0.000e+00 -4.707e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2795 -1.44544e-02 -1.445e-02  0.000e+00  0.000e+00 -1.445e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2800 -1.34534e-04 -1.345e-04  0.000e+00  0.000e+00 -1.345e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2805 -1.28839e-03 -1.288e-03  0.000e+00  0.000e+00 -1.288e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2810 -3.57280e-02 -3.573e-02  0.000e+00  0.000e+00 -3.573e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2815 -2.48251e-04 -2.483e-04  0.000e+00  0.000e+00 -2.483e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2820 -5.93454e-02 -5.935e-02  0.000e+00  0.000e+00 -5.935e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2825 -2.24694e-04 -2.247e-04  0.000e+00  0.000e+00 -2.247e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2830 -4.64277e-04 -4.643e-04  0.000e+00  0.000e+00 -4.643e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2835 -1.16032e-04 -1.160e-04  0.000e+00  0.000e+00 -1.160e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2840 -7.53047e-05 -7.530e-05  0.000e+00  0.000e+00 -7.530e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2845 -1.06173e-04 -1.062e-04  0.000e+00  0.000e+00 -1.062e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2850 -9.62152e-04 -9.622e-04  0.000e+00  0.000e+00 -9.622e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2855 -5.95064e-03 -5.951e-03  0.000e+00  0.000e+00 -5.951e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2860 -2.97249e-04 -2.972e-04  0.000e+00  0.000e+00 -2.972e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2865 -6.45834e-04 -6.458e-04  0.000e+00  0.000e+00 -6.458e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2870 -2.57211e-04 -2.572e-04  0.000e+00  0.000e+00 -2.572e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2875 -3.34615e-03 -3.346e-03  0.000e+00  0.000e+00 -3.346e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2880 -1.08298e-03 -1.083e-03  0.000e+00  0.000e+00 -1.083e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2885 -2.31245e-03 -2.312e-03  0.000e+00  0.000e+00 -2.312e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2890 -1.42683e-04 -1.427e-04  0.000e+00  0.000e+00 -1.427e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2895  3.11090e-02 -1.208e-04  0.000e+00  3.123e-02 -1.208e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2900 -1.16604e-03 -1.166e-03  0.000e+00  0.000e+00 -1.166e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2905 -9.81486e-04 -9.815e-04  0.000e+00  0.000e+00 -9.815e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2910 -3.35474e-03 -3.355e-03  0.000e+00  0.000e+00 -3.355e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2915 -2.75934e-03 -2.759e-03  0.000e+00  0.000e+00 -2.759e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2920 -3.70403e-03 -3.704e-03  0.000e+00  0.000e+00 -3.704e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2925 -3.03466e-04 -3.035e-04  0.000e+00  0.000e+00 -3.035e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2930 -9.05558e-05 -9.056e-05  0.000e+00  0.000e+00 -9.056e-05  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2935 -1.35145e-04 -1.351e-04  0.000e+00  0.000e+00 -1.351e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2940 -3.16616e-04 -3.166e-04  0.000e+00  0.000e+00 -3.166e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2945 -1.31053e-04 -1.311e-04  0.000e+00  0.000e+00 -1.311e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2950 -6.57057e-04 -6.571e-04  0.000e+00  0.000e+00 -6.571e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2955 -1.57777e-03 -1.578e-03  0.000e+00  0.000e+00 -1.578e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2960 -9.68116e-02 -9.681e-02  0.000e+00  0.000e+00 -9.681e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2965 -1.70974e-03 -1.710e-03  0.000e+00  0.000e+00 -1.710e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2970 -7.65310e-04 -7.653e-04  0.000e+00  0.000e+00 -7.653e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2975 -6.60824e-04 -6.608e-04  0.000e+00  0.000e+00 -6.608e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2980 -1.07351e-03 -1.074e-03  0.000e+00  0.000e+00 -1.074e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2985 -2.55337e-04 -2.553e-04  0.000e+00  0.000e+00 -2.553e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2990 -2.18705e-04 -2.187e-04  0.000e+00  0.000e+00 -2.187e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   2995 -1.23335e-04 -1.233e-04  0.000e+00  0.000e+00 -1.233e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3000 -1.29186e-02 -1.292e-02  0.000e+00  0.000e+00 -1.292e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3005 -3.77739e-04 -3.777e-04  0.000e+00  0.000e+00 -3.777e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3010 -7.07336e-04 -7.073e-04  0.000e+00  0.000e+00 -7.073e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3015 -5.87095e-04 -5.871e-04  0.000e+00  0.000e+00 -5.871e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3020 -3.31261e-03 -3.313e-03  0.000e+00  0.000e+00 -3.313e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3025 -3.51375e-04 -3.514e-04  0.000e+00  0.000e+00 -3.514e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3030  3.03412e-01 -2.936e-04  0.000e+00  3.037e-01 -2.936e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3035 -2.65834e-04 -2.658e-04  0.000e+00  0.000e+00 -2.658e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3040 -1.86078e-04 -1.861e-04  0.000e+00  0.000e+00 -1.861e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3045 -6.69806e-04 -6.698e-04  0.000e+00  0.000e+00 -6.698e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3050 -4.93774e-04 -4.938e-04  0.000e+00  0.000e+00 -4.938e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3055 -1.14434e-03 -1.144e-03  0.000e+00  0.000e+00 -1.144e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3060 -3.85951e-04 -3.860e-04  0.000e+00  0.000e+00 -3.860e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3065 -9.04828e-04 -9.048e-04  0.000e+00  0.000e+00 -9.048e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3070 -2.79930e-03 -2.799e-03  0.000e+00  0.000e+00 -2.799e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3075 -1.90092e-03 -1.901e-03  0.000e+00  0.000e+00 -1.901e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3080 -6.33607e-03 -6.336e-03  0.000e+00  0.000e+00 -6.336e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3085 -9.12719e-03 -9.127e-03  0.000e+00  0.000e+00 -9.127e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3090 -3.92576e-04 -3.926e-04  0.000e+00  0.000e+00 -3.926e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3095 -7.25849e-04 -7.258e-04  0.000e+00  0.000e+00 -7.258e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3100 -5.46748e-04 -5.467e-04  0.000e+00  0.000e+00 -5.467e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3105 -1.53683e-03 -1.537e-03  0.000e+00  0.000e+00 -1.537e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3110 -1.08097e-03 -1.081e-03  0.000e+00  0.000e+00 -1.081e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3115 -3.67930e-03 -3.679e-03  0.000e+00  0.000e+00 -3.679e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3120 -9.70090e-02 -9.701e-02  0.000e+00  0.000e+00 -9.701e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3125 -1.25307e-03 -1.253e-03  0.000e+00  0.000e+00 -1.253e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3130 -3.59583e-03 -3.596e-03  0.000e+00  0.000e+00 -3.596e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3135 -2.91285e-03 -2.913e-03  0.000e+00  0.000e+00 -2.913e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3140 -3.39580e-02 -3.396e-02  0.000e+00  0.000e+00 -3.396e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3145 -8.00345e-04 -8.003e-04  0.000e+00  0.000e+00 -8.003e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3150 -1.89858e-02 -1.899e-02  0.000e+00  0.000e+00 -1.899e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3155 -3.62247e-03 -3.622e-03  0.000e+00  0.000e+00 -3.622e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3160 -2.54325e-03 -2.543e-03  0.000e+00  0.000e+00 -2.543e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3165 -5.49398e-02 -5.494e-02  0.000e+00  0.000e+00 -5.494e-02  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3170 -5.71631e-04 -5.716e-04  0.000e+00  0.000e+00 -5.716e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
   3175 -3.37535e-03 -3.375e-03  0.000e+00  0.000e+00 -3.375e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
